population,deltafitness
dInnXY-Odd,-0.035280024
dInnXY-Odd,0.014214104
dInnXY-Odd,-0.265722926
dInnXY-Odd,-0.119335244
dInnXY-Odd,-0.056375544
dInnXY-Odd,-0.172652826
dInnXY-Odd,-0.123341008
dInnXY-Odd,0.005551132
dInnXY-Odd,0.024144857
dInnXY-Odd,-0.088845979
dInnXY-Odd,0.012391555
dInnXY-Odd,0.029347981
dInnXY-Odd,-0.066775414
dInnXY-Odd,0.060375365
dInnXY-Odd,-0.094832886
dInnXY-Odd,-0.088443624
dInnXY-Odd,-0.045885887
dInnXY-Odd,-0.175615683
dInnXY-Odd,0.08068973
dInnXY-Odd,-0.042831089
dInnXY-Odd,-0.21536597
dInnXY-Odd,-0.0566715
dInnXY-Odd,-0.065347106
dInnXY-Odd,-0.035558736
dInnXY-Odd,-0.057642833
dInnXY-Odd,-0.17267466
dInnXY-Odd,-0.122211585
dInnXY-Odd,-0.04030217
dInnXY-Odd,-0.158707919
dInnXY-Odd,-0.017318438
dInnXY-Odd,-0.367410834
dInnXY-Odd,-0.076253757
dInnXY-Odd,0.013901307
dInnXY-Odd,-0.201553101
dInnXY-Odd,0.059245414
dInnXY-Odd,-0.056398338
dInnXY-Odd,-0.095031009
dInnXY-Odd,0.07927129
dInnXY-Odd,-0.20033761
dInnXY-Odd,-0.072055433
dInnXY-Odd,-0.04910949
dInnXY-Odd,-0.207901535
dInnXY-Odd,-0.157053655
dInnXY-Odd,-0.110192516
dInnXY-Odd,-0.166610284
dInnXY-Odd,-0.022894065
dInnXY-Odd,-0.240396621
dInnXY-Odd,0.028761658
dInnXY-Odd,-0.03786222
dInnXY-Odd,-0.011320315
dInnXY-Odd,-0.108044013
dInnXY-Odd,-0.132427536
dInnXY-Odd,-0.098646824
dInnXY-Odd,-0.152625365
dInnXY-Odd,-0.032340513
dInnXY-Odd,-0.03545475
dInnXY-Odd,-0.070957044
dInnXY-Odd,-0.192173411
dInnXY-Odd,-0.14626327
dInnXY-Odd,0.047992642
dInnXY-Odd,-0.117492044
dInnXY-Odd,-0.150698503
dInnXY-Odd,-0.086466308
dInnXY-Odd,-0.049965591
dInnXY-Odd,-0.236838524
dInnXY-Odd,-0.17068181
dInnXY-Odd,-0.013961515
dInnXY-Odd,-0.161832077
dInnXY-Odd,-0.033687057
dInnXY-Odd,-0.174008422
dInnXY-Odd,-0.057275482
dInnXY-Odd,-0.09502806
dInnXY-Odd,-0.062580302
dInnXY-Odd,-0.259713629
dInnXY-Odd,-0.14065616
dInnXY-Odd,-0.124080583
dInnXY-Odd,-0.06837709
dInnXY-Odd,-0.149525857
dInnXY-Odd,-0.156459849
dInnXY-Odd,-0.135188927
dInnXY-Odd,-0.020348295
dInnXY-Odd,-0.033062134
dInnXY-Odd,-0.087627312
dInnXY-Odd,-0.23259036
dInnXY-Odd,-0.223699134
dInnXY-Odd,-0.056421948
dInnXY-Odd,0.144918595
dInnXY-Odd,-0.160529989
dInnXY-Odd,-0.164021414
dInnXY-Odd,0.024555436
dInnXY-Odd,-0.095929781
dInnXY-Odd,-0.055353892
dInnXY-Odd,-0.049092416
dInnXY-Odd,-0.022936364
dInnXY-Odd,-0.03688824
dInnXY-Odd,-0.16572864
dInnXY-Odd,-0.054040498
dInnXY-Odd,-0.114651676
dInnXY-Odd,-0.084688675
dInnXY-Odd,0.027922386
dInnXY-Odd,-0.011254017
dInnXY-Odd,-0.030443615
dInnXY-Odd,-0.023696545
dInnXY-Odd,-0.014206455
dInnXY-Odd,0.060972769
dInnXY-Odd,-0.109160942
dInnXY-Odd,-0.106374332
dInnXY-Odd,-0.048451244
dInnXY-Odd,-0.121890146
dInnXY-Odd,-0.028577552
dInnXY-Odd,-0.213363491
dInnXY-Odd,-0.124886011
dInnXY-Odd,-0.088591292
dInnXY-Odd,-0.154496861
dInnXY-Odd,-0.136205723
dInnXY-Odd,0.129551274
dInnXY-Odd,-0.079185212
dInnXY-Odd,-0.170601243
dInnXY-Odd,-0.136545188
dInnXY-Odd,0.009901848
dInnXY-Odd,-0.055672344
dInnXY-Odd,-0.139803002
dInnXY-Odd,-0.13226049
dInnXY-Odd,-0.151183976
dInnXY-Odd,-0.112121251
dInnXY-Odd,0.013631436
dInnXY-Odd,-0.03302005
dInnXY-Odd,0.015062355
dInnXY-Odd,-0.119400183
dInnXY-Odd,-0.123854645
dInnXY-Odd,-0.220496552
dInnXY-Odd,-0.096405241
dInnXY-Odd,-0.083262948
dInnXY-Odd,-0.038364559
dInnXY-Odd,-0.189307932
dInnXY-Odd,-0.101550118
dInnXY-Odd,-0.224349572
dInnXY-Odd,-0.135607142
dInnXY-Odd,0.123281569
dInnXY-Odd,-0.164194508
dInnXY-Odd,-0.053868108
dInnXY-Odd,0.037852975
dInnXY-Odd,-0.173247678
dInnXY-Odd,-0.174972188
dInnXY-Odd,-0.134021921
dInnXY-Odd,-0.131712146
dInnXY-Odd,0.033378647
dInnXY-Odd,-0.118226527
dInnXY-Odd,0.042424557
dInnXY-Odd,-0.082407313
dInnXY-Odd,-0.311611034
dInnXY-Odd,-0.077686037
dInnXY-Odd,-0.089025992
dInnXY-Odd,-0.041323807
dInnXY-Odd,-0.162285481
dInnXY-Odd,0.061908386
dInnXY-Odd,-0.058836908
dInnXY-Odd,-0.103067055
dInnXY-Odd,-0.046947633
dInnXY-Odd,-0.087694698
dInnXY-Odd,-0.111680613
dInnXY-Odd,0.018789914
dInnXY-Odd,0.015200742
dInnXY-Odd,-0.088077241
dInnXY-Odd,0.095600267
dInnXY-Odd,0.007426189
dInnXY-Odd,-0.138608537
dInnXY-Odd,0.147641372
dInnXY-Odd,-0.100090613
dInnXY-Odd,-0.096327866
dInnXY-Odd,-0.049679885
dInnXY-Odd,-0.30777017
dInnXY-Odd,-0.003438659
dInnXY-Odd,-0.120487081
dInnXY-Odd,-0.240814164
dInnXY-Odd,-0.082362662
dInnXY-Odd,-0.150192437
dInnXY-Odd,-0.136946907
dInnXY-Odd,-0.027784605
dInnXY-Odd,-0.065396254
dInnXY-Odd,-0.01010083
dInnXY-Odd,0.018902747
dInnXY-Odd,-0.106947269
dInnXY-Odd,-0.085460598
dInnXY-Odd,-0.110845127
dInnXY-Odd,0.050091627
dInnXY-Odd,-0.074206709
dInnXY-Odd,-0.014314502
dInnXY-Odd,0.077928188
dInnXY-Odd,-0.122299195
dInnXY-Odd,-0.154119474
dInnXY-Odd,0.065790197
dInnXY-Odd,-0.043184916
dInnXY-Odd,-0.174292674
dInnXY-Odd,-0.169947128
dInnXY-Odd,-0.120186458
dInnXY-Odd,-0.150497562
dInnXY-Odd,-0.1023055
dInnXY-Odd,-0.147246499
dInnXY-Odd,-0.100271932
dInnXY-Odd,-0.176621269
dInnXY-Odd,-0.12928221
dInnXY-Odd,-0.001845979
dInnXY-Odd,-0.20201557
dInnXY-Odd,-0.290768827
dInnXY-Odd,0.028532748
dInnXY-Odd,-0.09319879
dInnXY-Odd,-0.10412733
dInnXY-Odd,-0.077075224
dInnXY-Odd,-0.016751792
dInnXY-Odd,-0.183506869
dInnXY-Odd,-0.261516082
dInnXY-Odd,-0.0816946
dInnXY-Odd,-0.024532588
dInnXY-Odd,-0.047856427
dInnXY-Odd,-0.204194855
dInnXY-Odd,-0.134781069
dInnXY-Odd,-0.049597767
dInnXY-Odd,-0.082629736
dInnXY-Odd,-0.261196987
dInnXY-Odd,-0.019822544
dInnXY-Odd,-0.071604435
dInnXY-Odd,-0.165584512
dInnXY-Odd,-0.093592236
dInnXY-Odd,0.027524768
dInnXY-Odd,-0.149419207
dInnXY-Odd,-0.181637694
dInnXY-Odd,-0.039501555
dInnXY-Odd,-0.174106181
dInnXY-Odd,-0.034014022
dInnXY-Odd,-0.019203242
dInnXY-Odd,-0.144240014
dInnXY-Odd,-0.060775135
dInnXY-Odd,-0.06407107
dInnXY-Odd,-0.09871091
dInnXY-Odd,-0.091465301
dInnXY-Odd,-0.075407166
dInnXY-Odd,-0.084191309
dInnXY-Odd,0.032123828
dInnXY-Odd,-0.049673739
dInnXY-Odd,-0.128175789
dInnXY-Odd,-0.095410361
dInnXY-Odd,-0.158833351
dInnXY-Odd,-0.219978239
dInnXY-Odd,-0.028805365
dInnXY-Odd,-0.099452884
dInnXY-Odd,-0.047570282
dInnXY-Odd,-0.047252243
dInnXY-Odd,-0.102472541
dInnXY-Odd,-0.113425604
dInnXY-Odd,-0.221731925
dInnXY-Odd,-0.101890573
dInnXY-Odd,-0.016039166
dInnXY-Odd,0.012702355
dInnXY-Odd,-0.199558526
dInnXY-Odd,0.026591513
dInnXY-Odd,-0.310863563
dInnXY-Odd,-0.09143776
dInnXY-Odd,-0.080054766
dInnXY-Odd,-0.140415325
dInnXY-Odd,-0.128275567
dInnXY-Odd,0.029934713
dInnXY-Odd,-0.08255698
dInnXY-Odd,0.009611926
dInnXY-Odd,-0.082948384
dInnXY-Odd,-0.083120799
dInnXY-Odd,-0.21720983
dInnXY-Odd,-0.145035442
dInnXY-Odd,-0.065541566
dInnXY-Odd,-0.086176642
dInnXY-Odd,-0.109918776
dInnXY-Odd,0.102140107
dInnXY-Odd,-0.181681685
dInnXY-Odd,-0.067846253
dInnXY-Odd,-0.116479782
dInnXY-Odd,0.056747146
dInnXY-Odd,-0.132897651
dInnXY-Odd,-0.040146451
dInnXY-Odd,-0.152341131
dInnXY-Odd,-0.057069633
dInnXY-Odd,-0.051627986
dInnXY-Odd,-0.039006487
dInnXY-Odd,-0.012923603
dInnXY-Odd,-0.118513158
dInnXY-Odd,-0.078533626
dInnXY-Odd,-0.102657972
dInnXY-Odd,-0.046620617
dInnXY-Odd,-0.096300029
dInnXY-Odd,-0.17235482
dInnXY-Odd,0.053795631
dInnXY-Odd,-0.044226596
dInnXY-Odd,-0.052066397
dInnXY-Odd,-0.278086269
dInnXY-Odd,0.003690692
dInnXY-Odd,0.030303803
dInnXY-Odd,-0.124100525
dInnXY-Odd,-0.050497313
dInnXY-Odd,-0.117560031
dInnXY-Odd,-0.029624345
dInnXY-Odd,-0.185384646
dInnXY-Odd,0.164020171
dInnXY-Odd,-0.0881267
dInnXY-Odd,-0.088191419
dInnXY-Odd,-0.124774192
dInnXY-Odd,-0.037633463
dInnXY-Odd,-0.19780931
dInnXY-Odd,-0.116400325
dInnXY-Odd,-0.02607844
dInnXY-Odd,-0.094100337
dInnXY-Odd,-0.0344098
dInnXY-Odd,-0.225985475
dInnXY-Odd,-0.208205394
dInnXY-Odd,-0.043768891
dInnXY-Odd,0.091916952
dInnXY-Odd,-0.001757625
dInnXY-Odd,-0.076520724
dInnXY-Odd,-0.184278587
dInnXY-Odd,-0.086028821
dInnXY-Odd,-0.173200316
dInnXY-Odd,-0.141872917
dInnXY-Odd,-0.024022133
dInnXY-Odd,-0.161199485
dInnXY-Odd,-0.333889334
dInnXY-Odd,-0.226465769
dInnXY-Odd,-0.080473615
dInnXY-Odd,-0.0056664
dInnXY-Odd,-0.183116174
dInnXY-Odd,-0.111502185
dInnXY-Odd,-0.175378035
dInnXY-Odd,-0.074461795
dInnXY-Odd,-0.146826851
dInnXY-Odd,-0.080846836
dInnXY-Odd,-0.037170729
dInnXY-Odd,0.060821563
dInnXY-Odd,0.032194945
dInnXY-Odd,-0.124926096
dInnXY-Odd,-0.001648256
dInnXY-Odd,-0.211636379
dInnXY-Odd,-0.003277044
dInnXY-Odd,-0.014512007
dInnXY-Odd,-0.043426701
dInnXY-Odd,0.024503766
dInnXY-Odd,0.167916843
dInnXY-Odd,-0.169267571
dInnXY-Odd,0.02810594
dInnXY-Odd,-0.033952128
dInnXY-Odd,-0.033634867
dInnXY-Odd,-0.080410515
dInnXY-Odd,-0.083674613
dInnXY-Odd,-0.039805659
dInnXY-Odd,-0.015369325
dInnXY-Odd,-0.10940633
dInnXY-Odd,-0.149378187
dInnXY-Odd,-0.064687002
dInnXY-Odd,-0.050564372
dInnXY-Odd,-0.050869174
dInnXY-Odd,-0.129108423
dInnXY-Odd,-0.022748945
dInnXY-Odd,-0.239328519
dInnXY-Odd,-0.132441045
dInnXY-Odd,-0.069133408
dInnXY-Odd,-0.027108428
dInnXY-Odd,-0.026004418
dInnXY-Odd,-0.039315346
dInnXY-Odd,-0.104314173
dInnXY-Odd,-0.031547663
dInnXY-Odd,-0.155831305
dInnXY-Odd,-0.148696357
dInnXY-Odd,-0.076087698
dInnXY-Odd,0.037393604
dInnXY-Odd,-0.179433211
dInnXY-Odd,-0.232671751
dInnXY-Odd,-0.213328392
dInnXY-Odd,0.080125093
dInnXY-Odd,-0.016681027
dInnXY-Odd,-0.009552663
dInnXY-Odd,-0.031634947
dInnXY-Odd,-0.020973655
dInnXY-Odd,-0.009699859
dInnXY-Odd,0.033314026
dInnXY-Odd,-0.013575175
dInnXY-Odd,0.011785604
dInnXY-Odd,-0.170475566
dInnXY-Odd,-0.003126415
dInnXY-Odd,-0.106629304
dInnXY-Odd,0.05325429
dInnXY-Odd,-0.038548676
dInnXY-Odd,-0.155008706
dInnXY-Odd,-0.172984713
dInnXY-Odd,-0.127897409
dInnXY-Odd,-0.056864357
dInnXY-Odd,-0.065053188
dInnXY-Odd,-0.305458196
dInnXY-Odd,-0.14287582
dInnXY-Odd,-0.190305438
dInnXY-Odd,-0.142564409
dInnXY-Odd,-0.162381894
dInnXY-Odd,-0.259832731
dInnXY-Odd,-0.147293842
dInnXY-Odd,0.065884677
dInnXY-Odd,-0.119077393
dInnXY-Odd,-0.057602341
dInnXY-Odd,-0.098533636
dInnXY-Odd,-0.198648334
dInnXY-Odd,-0.114899971
dInnXY-Odd,-0.061591243
dInnXY-Odd,-0.067787058
dInnXY-Odd,-0.15793597
dInnXY-Odd,-0.168907341
dInnXY-Odd,-0.192407228
dInnXY-Odd,-0.021739304
dInnXY-Odd,0.009926511
dInnXY-Odd,-0.163959671
dInnXY-Odd,-0.099033387
dInnXY-Odd,-0.089013321
dInnXY-Odd,-0.138900511
dInnXY-Odd,-0.241388794
dInnXY-Odd,-0.013706179
dInnXY-Odd,-0.132236067
dInnXY-Odd,-0.046858857
dInnXY-Odd,-0.010725108
dInnXY-Odd,-0.102352713
dInnXY-Odd,-0.089660894
dInnXY-Odd,-0.07693561
dInnXY-Odd,-0.080319208
dInnXY-Odd,-0.083755572
dInnXY-Odd,-0.173412581
dInnXY-Odd,-0.0982083
dInnXY-Odd,0.014714179
dInnXY-Odd,-0.117098123
dInnXY-Odd,-0.103205239
dInnXY-Odd,-0.05041413
dInnXY-Odd,-0.201587508
dInnXY-Odd,-0.137250682
dInnXY-Odd,-0.041186504
dInnXY-Odd,-0.08703898
dInnXY-Odd,-0.244324497
dInnXY-Odd,-0.05784563
dInnXY-Odd,0.029615063
dInnXY-Odd,0.088658318
dInnXY-Odd,-0.083206718
dInnXY-Odd,-0.22475636
dInnXY-Odd,-0.284869335
dInnXY-Odd,-0.041175331
dInnXY-Odd,-0.077312519
dInnXY-Odd,-0.033921423
dInnXY-Odd,-0.112557138
dInnXY-Odd,0.022334961
dInnXY-Odd,-0.222744578
dInnXY-Odd,-0.186541133
dInnXY-Odd,0.004055267
dInnXY-Odd,-0.082044242
dInnXY-Odd,-0.102957977
dInnXY-Odd,0.11498564
dInnXY-Odd,-0.093993237
dInnXY-Odd,-0.11569777
dInnXY-Odd,-0.172770484
dInnXY-Odd,0.06349349
dInnXY-Odd,-0.097044148
dInnXY-Odd,-0.131573787
dInnXY-Odd,-0.086951719
dInnXY-Odd,-0.145376441
dInnXY-Odd,0.003302823
dInnXY-Odd,-0.011456472
dInnXY-Odd,-0.055200924
dInnXY-Odd,-0.147086019
dInnXY-Odd,-0.039299134
dInnXY-Odd,-0.14183953
dInnXY-Odd,-0.136647069
dInnXY-Odd,-0.003769451
dInnXY-Odd,-0.201322295
dInnXY-Odd,0.010118332
dInnXY-Odd,-0.167704992
dInnXY-Odd,-0.039889258
dInnXY-Odd,-0.106453778
dInnXY-Odd,0.09180107
dInnXY-Odd,-0.18520142
dInnXY-Odd,-0.227460365
dInnXY-Odd,-0.205183147
dInnXY-Odd,-0.192046683
dInnXY-Odd,-0.138603775
dInnXY-Odd,-0.07543428
dInnXY-Odd,-0.177121015
dInnXY-Odd,-0.11503319
dInnXY-Odd,-0.100168006
dInnXY-Odd,-0.20950306
dInnXY-Odd,-0.161055889
dInnXY-Odd,-0.010482718
dInnXY-Odd,-0.000156062
dInnXY-Odd,-0.090487024
dInnXY-Odd,-0.014168234
dInnXY-Odd,-0.021391438
dInnXY-Odd,-0.134515531
dInnXY-Odd,-0.12128531
dInnXY-Odd,-0.010879699
dInnXY-Odd,-0.075514345
dInnXY-Odd,-0.134471301
dInnXY-Odd,-0.038386988
dInnXY-Odd,-0.102555098
dInnXY-Odd,-0.160869282
dInnXY-Odd,-0.175055692
dInnXY-Odd,-0.034987334
dInnXY-Odd,-0.004733455
dInnXY-Odd,0.096036645
dInnXY-Odd,-0.174585384
dInnXY-Odd,-0.053343208
dInnXY-Odd,-0.055862136
dInnXY-Odd,-0.071438604
dInnXY-Odd,-0.095899614
dInnXY-Odd,-0.05602989
dInnXY-Odd,-0.249337831
dInnXY-Odd,-0.142008249
dInnXY-Odd,-0.104079118
dInnXY-Odd,0.076656072
dInnXY-Odd,0.040965708
dInnXY-Odd,0.018276332
dInnXY-Odd,-0.101054834
dInnXY-Odd,-0.166098739
dInnXY-Odd,-0.226007564
dInnXY-Odd,-0.166857738
dInnXY-Odd,-0.187627503
dInnXY-Odd,-0.148689454
dInnXY-Odd,-0.082724793
dInnXY-Odd,-0.157511981
dInnXY-Odd,-0.209204298
dInnXY-Odd,-0.28087142
dInnXY-Odd,-0.069466157
dInnXY-Odd,-0.084597662
dInnXY-Odd,-0.213821932
dInnXY-Odd,-0.165811925
dInnXY-Odd,0.072659832
dInnXY-Odd,-0.185218843
dInnXY-Odd,-0.07739913
dInnXY-Odd,-0.154164664
dInnXY-Odd,-0.039591287
dInnXY-Odd,0.007181019
dInnXY-Odd,-0.139741697
dInnXY-Odd,-0.109605857
dInnXY-Odd,-0.091203042
dInnXY-Odd,-0.108232455
dInnXY-Odd,-0.065109208
dInnXY-Odd,-0.063089746
dInnXY-Odd,-0.129877274
dInnXY-Odd,-0.198812229
dInnXY-Odd,-0.065320015
dInnXY-Odd,-0.089205257
dInnXY-Odd,-0.133090028
dInnXY-Odd,0.131813164
dInnXY-Odd,-0.118100572
dInnXY-Odd,0.007608964
dInnXY-Odd,-0.146525094
dInnXY-Odd,-0.07925702
dInnXY-Odd,-0.119174271
dInnXY-Odd,0.070045931
dInnXY-Odd,-0.021660221
dInnXY-Odd,-0.204512882
dInnXY-Odd,-0.071980822
dInnXY-Odd,0.108715033
dInnXY-Odd,-0.198905775
dInnXY-Odd,-0.119956196
dInnXY-Odd,-0.032588093
dInnXY-Odd,-0.059468557
dInnXY-Odd,-0.074091754
dInnXY-Odd,-0.252831887
dInnXY-Odd,-0.104246243
dInnXY-Odd,-0.047772212
dInnXY-Odd,-0.154004482
dInnXY-Odd,0.049757675
dInnXY-Odd,-0.196937101
dInnXY-Odd,-0.093941792
dInnXY-Odd,-0.080833973
dInnXY-Odd,-0.023724473
dInnXY-Odd,-0.078098657
dInnXY-Odd,-0.368667557
dInnXY-Odd,-0.090625353
dInnXY-Odd,-0.101541415
dInnXY-Odd,-0.050415217
dInnXY-Odd,-0.173440019
dInnXY-Odd,-0.03288882
dInnXY-Odd,0.092384095
dInnXY-Odd,-0.178345533
dInnXY-Odd,-0.168587035
dInnXY-Odd,-0.029202242
dInnXY-Odd,-0.078608358
dInnXY-Odd,-0.108267632
dInnXY-Odd,-0.071616426
dInnXY-Odd,-0.124638733
dInnXY-Odd,-0.120837587
dInnXY-Odd,-0.38826952
dInnXY-Odd,-0.224566664
dInnXY-Odd,-0.172000873
dInnXY-Odd,-0.209087595
dInnXY-Odd,-0.107952938
dInnXY-Odd,-0.251432553
dInnXY-Odd,-0.007224046
dInnXY-Odd,-0.254616911
dInnXY-Odd,-0.125472742
dInnXY-Odd,-0.10225321
dInnXY-Odd,-0.085377684
dInnXY-Odd,0.095900209
dInnXY-Odd,-0.164379638
dInnXY-Odd,-0.202631881
dInnXY-Odd,-0.116786913
dInnXY-Odd,-0.194445994
dInnXY-Odd,-0.283018005
dInnXY-Odd,0.021763253
dInnXY-Odd,-0.006983385
dInnXY-Odd,-0.144885365
dInnXY-Odd,-0.107156661
dInnXY-Odd,0.048048782
dInnXY-Odd,-0.172425674
dInnXY-Odd,-0.07846574
dInnXY-Odd,0.03809219
dInnXY-Odd,-0.108887579
dInnXY-Odd,-0.155988834
dInnXY-Odd,-0.097944552
dInnXY-Odd,-0.144864627
dInnXY-Odd,-0.277076894
dInnXY-Odd,0.030808903
dInnXY-Odd,-0.134576003
dInnXY-Odd,-0.144355977
dInnXY-Odd,-0.048693345
dInnXY-Odd,-0.071978885
dInnXY-Odd,-0.006340261
dInnXY-Odd,-0.095753905
dInnXY-Odd,-0.195990415
dInnXY-Odd,-0.041752232
dInnXY-Odd,-0.107715881
dInnXY-Odd,-0.083722416
dInnXY-Odd,-0.19535208
dInnXY-Odd,-0.004633836
dInnXY-Odd,-0.045105336
dInnXY-Odd,-0.222330677
dInnXY-Odd,-0.157113614
dInnXY-Odd,-0.126320265
dInnXY-Odd,-0.153933685
dInnXY-Odd,-0.145366704
dInnXY-Odd,0.044939018
dInnXY-Odd,-0.112222678
dInnXY-Odd,0.038047961
dInnXY-Odd,0.001915495
dInnXY-Odd,-0.036707668
dInnXY-Odd,-0.136083357
dInnXY-Odd,-0.127841002
dInnXY-Odd,-0.033840743
dInnXY-Odd,-0.180639137
dInnXY-Odd,-0.154799865
dInnXY-Odd,-0.129011047
dInnXY-Odd,-0.104035644
dInnXY-Odd,-0.080955094
dInnXY-Odd,0.014711439
dInnXY-Odd,0.012597221
dInnXY-Odd,-0.222610379
dInnXY-Odd,-0.042963536
dInnXY-Odd,-0.074939316
dInnXY-Odd,-0.005012607
dInnXY-Odd,-0.04954262
dInnXY-Odd,0.006579613
dInnXY-Odd,-0.162641417
dInnXY-Odd,-0.158127412
dInnXY-Odd,0.00120523
dInnXY-Odd,-0.094771281
dInnXY-Odd,-0.148003805
dInnXY-Odd,-0.114778023
dInnXY-Odd,-0.02108496
dInnXY-Odd,-0.217877464
dInnXY-Odd,-0.283134933
dInnXY-Odd,-0.146956066
dInnXY-Odd,-0.103081558
dInnXY-Odd,-0.00243711
dInnXY-Odd,-0.060473662
dInnXY-Odd,-0.066110899
dInnXY-Odd,-0.228806691
dInnXY-Odd,0.062491803
dInnXY-Odd,-0.064110836
dInnXY-Odd,-0.109056496
dInnXY-Odd,0.030330129
dInnXY-Odd,0.003506845
dInnXY-Odd,-0.136654126
dInnXY-Odd,-0.108411169
dInnXY-Odd,-0.190665357
dInnXY-Odd,-0.248031179
dInnXY-Odd,0.017267291
dInnXY-Odd,-0.09322446
dInnXY-Odd,-0.210870717
dInnXY-Odd,0.075249185
dInnXY-Odd,-0.086274712
dInnXY-Odd,-0.088786443
dInnXY-Odd,-0.219331052
dInnXY-Odd,-0.15117453
dInnXY-Odd,-0.056686047
dInnXY-Odd,-0.035317681
dInnXY-Odd,-0.063904588
dInnXY-Odd,-0.083453807
dInnXY-Odd,-0.018921743
dInnXY-Odd,-0.158346726
dInnXY-Odd,-0.105806685
dInnXY-Odd,-0.056199164
dInnXY-Odd,0.042672958
dInnXY-Odd,-0.20922955
dInnXY-Odd,-0.050591764
dInnXY-Odd,-0.191734041
dInnXY-Odd,-0.129631605
dInnXY-Odd,-0.146737855
dInnXY-Odd,-0.137201843
dInnXY-Odd,-0.163159276
dInnXY-Odd,-0.262900663
dInnXY-Odd,-0.132648898
dInnXY-Odd,-0.071340251
dInnXY-Odd,0.072132051
dInnXY-Odd,0.001618771
dInnXY-Odd,-0.099055814
dInnXY-Odd,0.016843433
dInnXY-Odd,-0.034153676
dInnXY-Odd,-0.275462331
dInnXY-Odd,-0.089050361
dInnXY-Odd,-0.104337109
dInnXY-Odd,0.035804777
dInnXY-Odd,-0.077191131
dInnXY-Odd,0.00519048
dInnXY-Odd,-0.219971097
dInnXY-Odd,-0.094381078
dInnXY-Odd,0.003248734
dInnXY-Odd,-0.185871702
dInnXY-Odd,-0.141376587
dInnXY-Odd,-0.123754018
dInnXY-Odd,-0.08346434
dInnXY-Odd,-0.1343561
dInnXY-Odd,-0.126488425
dInnXY-Odd,-0.235537912
dInnXY-Odd,-0.107827675
dInnXY-Odd,-0.084866054
dInnXY-Odd,-0.095626656
dInnXY-Odd,0.015326119
dInnXY-Odd,-0.085478164
dInnXY-Odd,-0.249973241
dInnXY-Odd,-0.173008474
dInnXY-Odd,0.032629385
dInnXY-Odd,-0.128418439
dInnXY-Odd,-0.012779658
dInnXY-Odd,-0.201535507
dInnXY-Odd,-0.0930136
dInnXY-Odd,-0.06695647
dInnXY-Odd,-0.032855373
dInnXY-Odd,-0.17385437
dInnXY-Odd,-0.132609859
dInnXY-Odd,-0.036483371
dInnXY-Odd,-0.148730818
dInnXY-Odd,-0.047001954
dInnXY-Odd,-0.061113325
dInnXY-Odd,-0.169350565
dInnXY-Odd,0.020774406
dInnXY-Odd,-0.114424352
dInnXY-Odd,-0.16170443
dInnXY-Odd,0.04158001
dInnXY-Odd,-0.078686225
dInnXY-Odd,0.041986978
dInnXY-Odd,-0.080969658
dInnXY-Odd,-0.111323832
dInnXY-Odd,0.000192763
dInnXY-Odd,-0.054188434
dInnXY-Odd,-0.138496349
dInnXY-Odd,0.154696521
dInnXY-Odd,-0.055994344
dInnXY-Odd,-0.046450671
dInnXY-Odd,-0.169722266
dInnXY-Odd,-0.007160095
dInnXY-Odd,0.021433384
dInnXY-Odd,-0.000605156
dInnXY-Odd,-0.236974171
dInnXY-Odd,-0.023940642
dInnXY-Odd,0.05797857
dInnXY-Odd,-0.189847674
dInnXY-Odd,-0.092918577
dInnXY-Odd,0.047212474
dInnXY-Odd,0.023159636
dInnXY-Odd,0.109481157
dInnXY-Odd,0.060462825
dInnXY-Odd,-0.168661901
dInnXY-Odd,-0.097049645
dInnXY-Odd,-0.196377499
dInnXY-Odd,-0.062322332
dInnXY-Odd,-0.096104733
dInnXY-Odd,-0.145969273
dInnXY-Odd,-0.037356177
dInnXY-Odd,-0.028925626
dInnXY-Odd,-0.146108757
dInnXY-Odd,-0.172218619
dInnXY-Odd,-0.256900741
dInnXY-Odd,-0.114841544
dInnXY-Odd,-0.202325313
dInnXY-Odd,-0.045960427
dInnXY-Odd,-0.028880938
dInnXY-Odd,-0.038808708
dInnXY-Odd,-0.174624261
dInnXY-Odd,-0.135782308
dInnXY-Odd,-0.118680418
dInnXY-Odd,-0.190026389
dInnXY-Odd,-0.250757654
dInnXY-Odd,-0.118623545
dInnXY-Odd,-0.168523527
dInnXY-Odd,-0.064831996
dInnXY-Odd,-0.156771883
dInnXY-Odd,-0.093481651
dInnXY-Odd,-0.208670377
dInnXY-Odd,-0.057462123
dInnXY-Odd,-0.061267568
dInnXY-Odd,-0.058393175
dInnXY-Odd,-0.038352277
dInnXY-Odd,-0.168843556
dInnXY-Odd,-0.198314342
dInnXY-Odd,-0.221605604
dInnXY-Odd,-0.124174491
dInnXY-Odd,-0.027233084
dInnXY-Odd,-0.149648595
dInnXY-Odd,-0.02412029
dInnXY-Odd,-0.027166464
dInnXY-Odd,-0.219912284
dInnXY-Odd,-0.023860459
dInnXY-Odd,-0.127683609
dInnXY-Odd,-0.044084092
dInnXY-Odd,0.021442097
dInnXY-Odd,-0.063210077
dInnXY-Odd,-0.086586618
dInnXY-Odd,-0.095068866
dInnXY-Odd,-0.106852295
dInnXY-Odd,0.008625112
dInnXY-Odd,-0.103028471
dInnXY-Odd,-0.021738814
dInnXY-Odd,-0.127117827
