population,deltaProp_male
aLHmX-Inn,-0.022424672
aLHmX-Inn,-0.026904351
aLHmX-Inn,-0.047625111
aLHmX-Inn,-0.011277205
aLHmX-Inn,-0.0162147
aLHmX-Inn,-0.026104756
aLHmX-Inn,-0.027313291
aLHmX-Inn,-0.009279274
aLHmX-Inn,0.013538584
aLHmX-Inn,-0.0102005
aLHmX-Inn,-0.024781999
aLHmX-Inn,0.012546671
aLHmX-Inn,-0.019634883
aLHmX-Inn,-0.023895998
aLHmX-Inn,-0.0206173
aLHmX-Inn,0.00476752
aLHmX-Inn,-0.011785594
aLHmX-Inn,-0.030741835
aLHmX-Inn,-0.004278921
aLHmX-Inn,-0.012193347
aLHmX-Inn,-0.01889425
aLHmX-Inn,-0.026692989
aLHmX-Inn,-0.026991147
aLHmX-Inn,-0.035259051
aLHmX-Inn,-0.034210597
aLHmX-Inn,-0.041659833
aLHmX-Inn,0.001261376
aLHmX-Inn,-0.014443993
aLHmX-Inn,-0.051665145
aLHmX-Inn,0.010956328
aLHmX-Inn,-0.038947959
aLHmX-Inn,0.002614607
aLHmX-Inn,-0.005761615
aLHmX-Inn,0.001570952
aLHmX-Inn,-0.074473598
aLHmX-Inn,-0.03664695
aLHmX-Inn,-0.014409056
aLHmX-Inn,-0.03225998
aLHmX-Inn,-0.040436219
aLHmX-Inn,0.007048432
aLHmX-Inn,-0.056701094
aLHmX-Inn,-0.017279935
aLHmX-Inn,-0.013340727
aLHmX-Inn,-0.012700554
aLHmX-Inn,-0.016910757
aLHmX-Inn,-0.016574879
aLHmX-Inn,-0.008884744
aLHmX-Inn,-0.033963604
aLHmX-Inn,0.007198531
aLHmX-Inn,0.022148979
aLHmX-Inn,-0.026587778
aLHmX-Inn,-0.023598053
aLHmX-Inn,-0.019225516
aLHmX-Inn,-0.012218319
aLHmX-Inn,-0.024885593
aLHmX-Inn,0.001539094
aLHmX-Inn,-0.046141915
aLHmX-Inn,-0.03313769
aLHmX-Inn,-0.016640561
aLHmX-Inn,-0.021600184
aLHmX-Inn,-0.025987209
aLHmX-Inn,-0.052325034
aLHmX-Inn,-0.040232495
aLHmX-Inn,-0.024525048
aLHmX-Inn,-0.032640877
aLHmX-Inn,-0.000827759
aLHmX-Inn,0.002646573
aLHmX-Inn,-0.020215069
aLHmX-Inn,-0.007380952
aLHmX-Inn,-0.007601826
aLHmX-Inn,-0.042750797
aLHmX-Inn,-0.012236053
aLHmX-Inn,-0.039992845
aLHmX-Inn,-0.027389301
aLHmX-Inn,-0.027751998
aLHmX-Inn,0.004543551
aLHmX-Inn,-0.01682468
aLHmX-Inn,-0.001829794
aLHmX-Inn,0.001968689
aLHmX-Inn,-0.001644288
aLHmX-Inn,-0.013696194
aLHmX-Inn,-0.025146329
aLHmX-Inn,-0.036380224
aLHmX-Inn,-0.027404974
aLHmX-Inn,0.011741935
aLHmX-Inn,-0.001540999
aLHmX-Inn,-0.014373705
aLHmX-Inn,-0.020024633
aLHmX-Inn,-0.034628654
aLHmX-Inn,-0.007644218
aLHmX-Inn,-0.050337005
aLHmX-Inn,-0.036022327
aLHmX-Inn,0.009050106
aLHmX-Inn,-0.005703661
aLHmX-Inn,-0.029501945
aLHmX-Inn,-0.02179282
aLHmX-Inn,-0.015992625
aLHmX-Inn,-0.000684355
aLHmX-Inn,-0.009578018
aLHmX-Inn,-0.033645539
aLHmX-Inn,-0.015128529
aLHmX-Inn,-0.035377928
aLHmX-Inn,-0.034746641
aLHmX-Inn,-0.009539424
aLHmX-Inn,-0.02263188
aLHmX-Inn,-0.021850416
aLHmX-Inn,-0.052422907
aLHmX-Inn,-0.026980515
aLHmX-Inn,-0.019378892
aLHmX-Inn,-0.015109772
aLHmX-Inn,-0.017734095
aLHmX-Inn,-0.004974521
aLHmX-Inn,-0.008800978
aLHmX-Inn,0.002873613
aLHmX-Inn,-0.000132906
aLHmX-Inn,-0.019536284
aLHmX-Inn,-0.025473488
aLHmX-Inn,0.005000469
aLHmX-Inn,-0.031875473
aLHmX-Inn,-0.014888445
aLHmX-Inn,-0.028310343
aLHmX-Inn,-0.020837445
aLHmX-Inn,-0.014005634
aLHmX-Inn,-0.066602825
aLHmX-Inn,-0.009543815
aLHmX-Inn,-0.023129104
aLHmX-Inn,-0.006301897
aLHmX-Inn,-0.000424662
aLHmX-Inn,0.027114839
aLHmX-Inn,-0.049390399
aLHmX-Inn,-0.014267737
aLHmX-Inn,-0.006027899
aLHmX-Inn,-0.037246238
aLHmX-Inn,-0.036741145
aLHmX-Inn,-0.05278326
aLHmX-Inn,-0.008381287
aLHmX-Inn,-0.047023077
aLHmX-Inn,-0.026847989
aLHmX-Inn,-0.006174419
aLHmX-Inn,-0.044580107
aLHmX-Inn,-0.018058888
aLHmX-Inn,-0.019806494
aLHmX-Inn,-0.030445934
aLHmX-Inn,-0.043077998
aLHmX-Inn,-0.052491465
aLHmX-Inn,0.009459055
aLHmX-Inn,-0.004172635
aLHmX-Inn,-0.008679133
aLHmX-Inn,-0.025238841
aLHmX-Inn,-0.054084906
aLHmX-Inn,-0.02966088
aLHmX-Inn,-0.029077331
aLHmX-Inn,-0.008444289
aLHmX-Inn,-0.015971973
aLHmX-Inn,-0.015763936
aLHmX-Inn,-0.006171117
aLHmX-Inn,-0.019477276
aLHmX-Inn,-0.033785583
aLHmX-Inn,-0.013616737
aLHmX-Inn,-0.033004764
aLHmX-Inn,0.008323582
aLHmX-Inn,-0.003758519
aLHmX-Inn,-0.04317261
aLHmX-Inn,-0.039655276
aLHmX-Inn,0.011224978
aLHmX-Inn,-0.046133966
aLHmX-Inn,0.008390051
aLHmX-Inn,-0.020965448
aLHmX-Inn,-0.017259023
aLHmX-Inn,-0.014258029
aLHmX-Inn,-0.032787208
aLHmX-Inn,-0.023742239
aLHmX-Inn,-0.002729407
aLHmX-Inn,-0.005530061
aLHmX-Inn,-0.022405855
aLHmX-Inn,-0.040026096
aLHmX-Inn,-0.027811546
aLHmX-Inn,-0.008749649
aLHmX-Inn,-0.024047831
aLHmX-Inn,-0.014303445
aLHmX-Inn,-0.012164885
aLHmX-Inn,-0.0298948
aLHmX-Inn,-0.03747429
aLHmX-Inn,-0.020603179
aLHmX-Inn,-0.067246303
aLHmX-Inn,0.023739433
aLHmX-Inn,-0.029346363
aLHmX-Inn,-0.027991852
aLHmX-Inn,-0.049287128
aLHmX-Inn,-0.046149629
aLHmX-Inn,-0.036551297
aLHmX-Inn,-0.02561189
aLHmX-Inn,-0.013925115
aLHmX-Inn,-0.007276443
aLHmX-Inn,-0.017984793
aLHmX-Inn,-0.037322213
aLHmX-Inn,-0.004990056
aLHmX-Inn,-0.023952512
aLHmX-Inn,-0.011525488
aLHmX-Inn,-0.02701265
aLHmX-Inn,-0.023568363
aLHmX-Inn,-0.014287305
aLHmX-Inn,-0.038710265
aLHmX-Inn,-0.035961304
aLHmX-Inn,-0.007921532
aLHmX-Inn,0.014049763
aLHmX-Inn,-0.021887475
aLHmX-Inn,-0.050700208
aLHmX-Inn,-0.036396467
aLHmX-Inn,-0.027426706
aLHmX-Inn,0.00129638
aLHmX-Inn,-0.047399329
aLHmX-Inn,-0.03614057
aLHmX-Inn,-0.048337283
aLHmX-Inn,-0.053995237
aLHmX-Inn,-0.020513716
aLHmX-Inn,-0.03328107
aLHmX-Inn,-0.02526816
aLHmX-Inn,-0.024400016
aLHmX-Inn,-0.039053475
aLHmX-Inn,-0.030421733
aLHmX-Inn,0.003789879
aLHmX-Inn,-0.004121141
aLHmX-Inn,-0.0156211
aLHmX-Inn,-0.023632846
aLHmX-Inn,-0.022160247
aLHmX-Inn,0.000982656
aLHmX-Inn,-0.036615103
aLHmX-Inn,-0.009192119
aLHmX-Inn,-0.024790815
aLHmX-Inn,-0.001995594
aLHmX-Inn,-0.031848521
aLHmX-Inn,-0.055948834
aLHmX-Inn,-0.019448132
aLHmX-Inn,-0.013159461
aLHmX-Inn,-0.002800251
aLHmX-Inn,0.008609016
aLHmX-Inn,-0.043545295
aLHmX-Inn,-0.01945305
aLHmX-Inn,-0.035944136
aLHmX-Inn,-0.033803268
aLHmX-Inn,-0.038056141
aLHmX-Inn,-0.007304565
aLHmX-Inn,-0.032445581
aLHmX-Inn,-0.023725621
aLHmX-Inn,-0.01515532
aLHmX-Inn,-0.011842439
aLHmX-Inn,-0.031751136
aLHmX-Inn,0.000790007
aLHmX-Inn,-0.043627985
aLHmX-Inn,-0.022306675
aLHmX-Inn,-0.067162956
aLHmX-Inn,0.005764028
aLHmX-Inn,-0.019542004
aLHmX-Inn,-0.012879345
aLHmX-Inn,-0.027859647
aLHmX-Inn,-0.007296538
aLHmX-Inn,0.003763707
aLHmX-Inn,-0.031785567
aLHmX-Inn,-0.011542927
aLHmX-Inn,-0.001122145
aLHmX-Inn,-0.025232689
aLHmX-Inn,-0.008260201
aLHmX-Inn,-0.029351027
aLHmX-Inn,-0.019462398
aLHmX-Inn,-0.048529901
aLHmX-Inn,-0.052288784
aLHmX-Inn,-0.005670883
aLHmX-Inn,-0.054652333
aLHmX-Inn,-0.03611402
aLHmX-Inn,-0.014225306
aLHmX-Inn,-0.028114145
aLHmX-Inn,-0.010715103
aLHmX-Inn,-0.013847729
aLHmX-Inn,-0.024179134
aLHmX-Inn,-0.038236725
aLHmX-Inn,0.001218622
aLHmX-Inn,-0.01651523
aLHmX-Inn,-0.011164417
aLHmX-Inn,-0.001176872
aLHmX-Inn,-0.025024153
aLHmX-Inn,-0.022907369
aLHmX-Inn,-0.006790189
aLHmX-Inn,-0.020857645
aLHmX-Inn,-0.010917778
aLHmX-Inn,-0.014304974
aLHmX-Inn,0.002331011
aLHmX-Inn,0.001955177
aLHmX-Inn,-0.033376639
aLHmX-Inn,-0.02431329
aLHmX-Inn,-0.011076508
aLHmX-Inn,0.005517928
aLHmX-Inn,-0.045544716
aLHmX-Inn,-0.02096167
aLHmX-Inn,-0.05417302
aLHmX-Inn,-0.006837169
aLHmX-Inn,-0.031928934
aLHmX-Inn,-0.000227416
aLHmX-Inn,-0.030967907
aLHmX-Inn,-0.022619851
aLHmX-Inn,-0.005582509
aLHmX-Inn,-0.049301185
aLHmX-Inn,-0.021174087
aLHmX-Inn,-0.0435881
aLHmX-Inn,-0.011040839
aLHmX-Inn,-0.050894892
aLHmX-Inn,0.020124792
aLHmX-Inn,-0.01616015
aLHmX-Inn,-0.02351313
aLHmX-Inn,-0.016057654
aLHmX-Inn,-0.001649387
aLHmX-Inn,-0.03155785
aLHmX-Inn,-0.0348756
aLHmX-Inn,-0.050012629
aLHmX-Inn,-0.026737568
aLHmX-Inn,-0.042992664
aLHmX-Inn,-0.00465747
aLHmX-Inn,-0.04321858
aLHmX-Inn,-0.00099174
aLHmX-Inn,-0.022645868
aLHmX-Inn,-0.039175674
aLHmX-Inn,-0.02218617
aLHmX-Inn,-0.031828742
aLHmX-Inn,-0.020644898
aLHmX-Inn,-0.023748972
aLHmX-Inn,-0.015293076
aLHmX-Inn,-0.010764414
aLHmX-Inn,0.015499004
aLHmX-Inn,-0.035372731
aLHmX-Inn,-0.01151805
aLHmX-Inn,-0.006733823
aLHmX-Inn,-0.018937741
aLHmX-Inn,-0.004075974
aLHmX-Inn,-0.029265503
aLHmX-Inn,-0.033080303
aLHmX-Inn,-0.015022393
aLHmX-Inn,-0.016675397
aLHmX-Inn,-0.059994392
aLHmX-Inn,-0.034590466
aLHmX-Inn,-0.038121688
aLHmX-Inn,-0.038312644
aLHmX-Inn,-0.009280737
aLHmX-Inn,-0.040647942
aLHmX-Inn,-0.019969845
aLHmX-Inn,-0.012559733
aLHmX-Inn,-0.027213147
aLHmX-Inn,-0.002177772
aLHmX-Inn,-0.033895423
aLHmX-Inn,-0.042409462
aLHmX-Inn,-0.003322486
aLHmX-Inn,-0.01725011
aLHmX-Inn,-0.036120966
aLHmX-Inn,-0.036115707
aLHmX-Inn,-0.02682502
aLHmX-Inn,-0.029502159
aLHmX-Inn,-0.016385842
aLHmX-Inn,-0.027118862
aLHmX-Inn,-0.030314106
aLHmX-Inn,0.000795793
aLHmX-Inn,-0.007646768
aLHmX-Inn,-0.00371247
aLHmX-Inn,-0.014090576
aLHmX-Inn,-0.019432121
aLHmX-Inn,-0.045691083
aLHmX-Inn,-0.010013066
aLHmX-Inn,-0.034739817
aLHmX-Inn,-0.017193426
aLHmX-Inn,-0.037691549
aLHmX-Inn,-0.044833267
aLHmX-Inn,-0.008211599
aLHmX-Inn,-0.038967423
aLHmX-Inn,0.004083339
aLHmX-Inn,-0.022924946
aLHmX-Inn,-0.022605201
aLHmX-Inn,-0.003190139
aLHmX-Inn,-0.03713274
aLHmX-Inn,-0.032066127
aLHmX-Inn,-0.040624364
aLHmX-Inn,0.000283806
aLHmX-Inn,-0.006448869
aLHmX-Inn,0.011350971
aLHmX-Inn,-0.012512454
aLHmX-Inn,-0.027364525
aLHmX-Inn,-0.011846575
aLHmX-Inn,-0.01946744
aLHmX-Inn,-0.009893244
aLHmX-Inn,0.000727576
aLHmX-Inn,-0.036166937
aLHmX-Inn,-0.028855806
aLHmX-Inn,-0.036000518
aLHmX-Inn,-0.018401376
aLHmX-Inn,-0.036161451
aLHmX-Inn,-0.021191893
aLHmX-Inn,-0.028214825
aLHmX-Inn,-0.014630072
aLHmX-Inn,-0.0266607
aLHmX-Inn,-0.024551343
aLHmX-Inn,-0.019527377
aLHmX-Inn,-0.021327686
aLHmX-Inn,-0.016564315
aLHmX-Inn,0.003604241
aLHmX-Inn,-0.026403055
aLHmX-Inn,-0.028813137
aLHmX-Inn,-0.03629763
aLHmX-Inn,-0.054654362
aLHmX-Inn,-0.019547436
aLHmX-Inn,0.009494213
aLHmX-Inn,-0.03546233
aLHmX-Inn,0.017401521
aLHmX-Inn,-0.041336376
aLHmX-Inn,-0.017933476
aLHmX-Inn,-0.026924197
aLHmX-Inn,-0.016524569
aLHmX-Inn,-0.039709968
aLHmX-Inn,-0.018478948
aLHmX-Inn,-0.002279075
aLHmX-Inn,-0.00724067
aLHmX-Inn,-0.024219349
aLHmX-Inn,-0.002670148
aLHmX-Inn,-0.019723022
aLHmX-Inn,-0.041139862
aLHmX-Inn,-0.029935427
aLHmX-Inn,-0.021572908
aLHmX-Inn,0.000797227
aLHmX-Inn,-0.026230739
aLHmX-Inn,-0.044070806
aLHmX-Inn,-0.028744431
aLHmX-Inn,-0.03578405
aLHmX-Inn,0.015768539
aLHmX-Inn,-0.002598252
aLHmX-Inn,-0.01458629
aLHmX-Inn,-0.014518178
aLHmX-Inn,-0.015646125
aLHmX-Inn,-0.036034701
aLHmX-Inn,-0.016546278
aLHmX-Inn,-0.015682225
aLHmX-Inn,-0.039210425
aLHmX-Inn,-0.019973152
aLHmX-Inn,-0.017013715
aLHmX-Inn,0.01048586
aLHmX-Inn,0.005983331
aLHmX-Inn,-0.022201238
aLHmX-Inn,-0.030160701
aLHmX-Inn,-0.025386761
aLHmX-Inn,-0.025934082
aLHmX-Inn,-0.002403718
aLHmX-Inn,-0.021317054
aLHmX-Inn,0.003691421
aLHmX-Inn,-0.037162427
aLHmX-Inn,-0.008667104
aLHmX-Inn,-0.034013257
aLHmX-Inn,-0.016706277
aLHmX-Inn,-0.028062399
aLHmX-Inn,-0.043198121
aLHmX-Inn,-0.021288948
aLHmX-Inn,-0.007481472
aLHmX-Inn,-0.019138601
aLHmX-Inn,-0.029281491
aLHmX-Inn,-0.023690044
aLHmX-Inn,-0.030648522
aLHmX-Inn,-0.00972792
aLHmX-Inn,-0.040574638
aLHmX-Inn,-0.046114214
aLHmX-Inn,-0.018557483
aLHmX-Inn,-0.024095138
aLHmX-Inn,-0.023095016
aLHmX-Inn,-0.011093113
aLHmX-Inn,-0.023751309
aLHmX-Inn,-0.03752635
aLHmX-Inn,-0.001204631
aLHmX-Inn,-0.04344167
aLHmX-Inn,-0.029329562
aLHmX-Inn,-0.033679743
aLHmX-Inn,-0.025662969
aLHmX-Inn,-0.057925049
aLHmX-Inn,-0.023136486
aLHmX-Inn,-0.023504174
aLHmX-Inn,-0.065227227
aLHmX-Inn,-0.01706757
aLHmX-Inn,-0.019677931
aLHmX-Inn,0.007083266
aLHmX-Inn,0.00393369
aLHmX-Inn,0.000636217
aLHmX-Inn,-0.021984152
aLHmX-Inn,-0.021011408
aLHmX-Inn,-0.035412174
aLHmX-Inn,0.00642141
aLHmX-Inn,0.016137195
aLHmX-Inn,-0.047572208
aLHmX-Inn,-0.026184561
aLHmX-Inn,0.008888167
aLHmX-Inn,-0.025282133
aLHmX-Inn,-0.042104401
aLHmX-Inn,-0.026359377
aLHmX-Inn,-0.032008037
aLHmX-Inn,-0.037653345
aLHmX-Inn,-0.02964831
aLHmX-Inn,-0.014814942
aLHmX-Inn,-0.006066246
aLHmX-Inn,-0.023854284
aLHmX-Inn,-0.03729619
aLHmX-Inn,-0.042094565
aLHmX-Inn,-0.004874039
aLHmX-Inn,-0.025335786
aLHmX-Inn,-0.018274557
aLHmX-Inn,-0.042214429
aLHmX-Inn,-0.020456831
aLHmX-Inn,-0.022929271
aLHmX-Inn,0.011173349
aLHmX-Inn,0.001291103
aLHmX-Inn,-0.014385101
aLHmX-Inn,-0.009390927
aLHmX-Inn,-0.006104054
aLHmX-Inn,0.026959583
aLHmX-Inn,-0.006903442
aLHmX-Inn,0.012614229
aLHmX-Inn,-0.020911629
aLHmX-Inn,-0.036610998
aLHmX-Inn,-0.034310902
aLHmX-Inn,-0.009844204
aLHmX-Inn,-0.030082259
aLHmX-Inn,-0.012302381
aLHmX-Inn,-0.031179846
aLHmX-Inn,-0.022638497
aLHmX-Inn,-0.028060669
aLHmX-Inn,-0.044568922
aLHmX-Inn,-0.012646287
aLHmX-Inn,-0.017191398
aLHmX-Inn,-0.013193565
aLHmX-Inn,-0.016857372
aLHmX-Inn,-0.053200918
aLHmX-Inn,-0.027745458
aLHmX-Inn,-0.002326783
aLHmX-Inn,-0.026480453
aLHmX-Inn,-0.04741138
aLHmX-Inn,-0.011546263
aLHmX-Inn,0.000158435
aLHmX-Inn,0.006914101
aLHmX-Inn,-0.027003045
aLHmX-Inn,-0.023728878
aLHmX-Inn,-0.038773844
aLHmX-Inn,-0.013242611
aLHmX-Inn,-0.021813272
aLHmX-Inn,-0.024980187
aLHmX-Inn,-0.047905807
aLHmX-Inn,-0.032074969
aLHmX-Inn,-0.024927216
aLHmX-Inn,-0.023968284
aLHmX-Inn,-0.037267213
aLHmX-Inn,-0.009843816
aLHmX-Inn,-0.001537505
aLHmX-Inn,-0.008885041
aLHmX-Inn,-0.021397027
aLHmX-Inn,0.007288838
aLHmX-Inn,-0.03676591
aLHmX-Inn,-0.016596556
aLHmX-Inn,0.007063969
aLHmX-Inn,0.014407624
aLHmX-Inn,-0.008153892
aLHmX-Inn,-0.021239988
aLHmX-Inn,-0.046398147
aLHmX-Inn,-0.050682662
aLHmX-Inn,-0.026556501
aLHmX-Inn,-0.023879421
aLHmX-Inn,-0.021385212
aLHmX-Inn,-0.015377947
aLHmX-Inn,-0.021174094
aLHmX-Inn,-0.030312219
aLHmX-Inn,-0.034452408
aLHmX-Inn,-0.067532904
aLHmX-Inn,0.007670121
aLHmX-Inn,0.007768787
aLHmX-Inn,-0.036419336
aLHmX-Inn,-0.002596841
aLHmX-Inn,-0.050018599
aLHmX-Inn,0.007559303
aLHmX-Inn,0.00139011
aLHmX-Inn,-0.060849423
aLHmX-Inn,-0.040205024
aLHmX-Inn,-0.025464051
aLHmX-Inn,-0.009537428
aLHmX-Inn,-0.007275183
aLHmX-Inn,-0.007720222
aLHmX-Inn,-0.018845861
aLHmX-Inn,-0.004925493
aLHmX-Inn,-0.039794468
aLHmX-Inn,-0.032074021
aLHmX-Inn,-0.011000505
aLHmX-Inn,0.001485858
aLHmX-Inn,-0.006876092
aLHmX-Inn,-0.005499429
aLHmX-Inn,-0.026636884
aLHmX-Inn,-0.033721506
aLHmX-Inn,-0.059598305
aLHmX-Inn,-0.016469192
aLHmX-Inn,-0.022498285
aLHmX-Inn,-0.032956726
aLHmX-Inn,-0.010226338
aLHmX-Inn,-0.009978708
aLHmX-Inn,-0.035402973
aLHmX-Inn,-0.012368045
aLHmX-Inn,-0.0106823
aLHmX-Inn,-0.012119981
aLHmX-Inn,-0.011664078
aLHmX-Inn,-0.009957906
aLHmX-Inn,-0.017693141
aLHmX-Inn,-0.063621964
aLHmX-Inn,-0.006107344
aLHmX-Inn,-0.020311293
aLHmX-Inn,0.001110941
aLHmX-Inn,0.018483392
aLHmX-Inn,-0.010319871
aLHmX-Inn,-0.016025376
aLHmX-Inn,-0.007629334
aLHmX-Inn,0.007668986
aLHmX-Inn,-0.019016019
aLHmX-Inn,-0.020651548
aLHmX-Inn,-0.038471989
aLHmX-Inn,-0.027855392
aLHmX-Inn,-0.008865068
aLHmX-Inn,-0.032828366
aLHmX-Inn,-0.024979377
aLHmX-Inn,-0.024042464
aLHmX-Inn,-0.019430918
aLHmX-Inn,-0.010204691
aLHmX-Inn,-0.033234749
aLHmX-Inn,-0.02195076
aLHmX-Inn,-0.010098139
aLHmX-Inn,-0.021072938
aLHmX-Inn,-0.010322006
aLHmX-Inn,-0.009671771
aLHmX-Inn,-0.033573336
aLHmX-Inn,-0.004806183
aLHmX-Inn,-0.021173717
aLHmX-Inn,-0.012406722
aLHmX-Inn,-0.020531053
aLHmX-Inn,-0.043739691
aLHmX-Inn,-0.015454343
aLHmX-Inn,-0.046841381
aLHmX-Inn,-0.00294459
aLHmX-Inn,0.001595238
aLHmX-Inn,-0.010695978
aLHmX-Inn,-0.050166619
aLHmX-Inn,-0.019793782
aLHmX-Inn,-0.010093664
aLHmX-Inn,-0.022059083
aLHmX-Inn,-0.01787707
aLHmX-Inn,0.005006247
aLHmX-Inn,-0.003043839
aLHmX-Inn,-0.021044266
aLHmX-Inn,-0.031066781
aLHmX-Inn,0.008379572
aLHmX-Inn,-0.055209987
aLHmX-Inn,-0.005838871
aLHmX-Inn,-0.014537274
aLHmX-Inn,-0.04977983
aLHmX-Inn,-0.0003626
aLHmX-Inn,-0.018649268
aLHmX-Inn,-0.056012493
aLHmX-Inn,-0.030285822
aLHmX-Inn,-0.01736395
aLHmX-Inn,-0.02224102
aLHmX-Inn,-0.029257685
aLHmX-Inn,0.005374835
aLHmX-Inn,-0.02112834
aLHmX-Inn,-0.025381172
aLHmX-Inn,-0.02472176
aLHmX-Inn,-0.026567741
aLHmX-Inn,-0.031894649
aLHmX-Inn,-0.001279242
aLHmX-Inn,-0.002114454
aLHmX-Inn,-0.023919617
aLHmX-Inn,-0.003331884
aLHmX-Inn,-0.025043922
aLHmX-Inn,-0.027585015
aLHmX-Inn,-0.025636354
aLHmX-Inn,-0.061202752
aLHmX-Inn,-0.036287909
aLHmX-Inn,-0.026463279
aLHmX-Inn,-0.015376616
aLHmX-Inn,-0.016911853
aLHmX-Inn,-0.009681285
aLHmX-Inn,-0.012717179
aLHmX-Inn,0.002659326
aLHmX-Inn,-0.020062675
aLHmX-Inn,-0.025933814
aLHmX-Inn,-0.05081571
aLHmX-Inn,-0.015377828
aLHmX-Inn,-0.00877345
aLHmX-Inn,0.007350638
aLHmX-Inn,-0.005819547
aLHmX-Inn,-0.032966322
aLHmX-Inn,-0.02424875
aLHmX-Inn,-0.061656612
aLHmX-Inn,-0.021195834
aLHmX-Inn,-0.011450737
aLHmX-Inn,-0.001491049
aLHmX-Inn,-0.016587595
aLHmX-Inn,-0.002676063
aLHmX-Inn,-0.032581418
aLHmX-Inn,-0.038072936
aLHmX-Inn,-0.043006627
aLHmX-Inn,-0.029595402
aLHmX-Inn,-0.047561252
aLHmX-Inn,0.020373291
aLHmX-Inn,-0.022074243
aLHmX-Inn,-0.037760399
aLHmX-Inn,-0.013891438
aLHmX-Inn,-0.03069059
aLHmX-Inn,-0.022022011
aLHmX-Inn,-0.009777899
aLHmX-Inn,-0.016189266
aLHmX-Inn,-0.047375516
aLHmX-Inn,0.005301694
aLHmX-Inn,-0.010123712
aLHmX-Inn,0.002206799
aLHmX-Inn,-0.044401098
aLHmX-Inn,-0.042911921
aLHmX-Inn,-0.029350458
aLHmX-Inn,-0.03369492
aLHmX-Inn,-0.055287647
aLHmX-Inn,-0.015941351
aLHmX-Inn,0.002441179
aLHmX-Inn,-0.022249644
aLHmX-Inn,-0.052568224
aLHmX-Inn,-0.012952238
aLHmX-Inn,-0.032763542
aLHmX-Inn,-0.026255719
aLHmX-Inn,-0.019775054
aLHmX-Inn,-0.008976019
aLHmX-Inn,-0.016461827
aLHmX-Inn,-0.039503274
aLHmX-Inn,-0.015898603
aLHmX-Inn,-0.041735555
aLHmX-Inn,-0.026979428
aLHmX-Inn,-0.036865964
aLHmX-Inn,-0.043184598
aLHmX-Inn,-0.025859354
aLHmX-Inn,-0.018955398
aLHmX-Inn,-0.011712898
aLHmX-Inn,-0.029406073
aLHmX-Inn,-0.008330843
aLHmX-Inn,-0.039810368
aLHmX-Inn,0.013426752
aLHmX-Inn,-0.008850882
aLHmX-Inn,-0.012817921
aLHmX-Inn,-0.039254224
aLHmX-Inn,-0.017133573
aLHmX-Inn,-0.018470302
aLHmX-Inn,-0.003694255
aLHmX-Inn,-0.023665249
aLHmX-Inn,0.016568863
aLHmX-Inn,-0.011590354
aLHmX-Inn,-0.04343609
aLHmX-Inn,-0.016578544
aLHmX-Inn,-0.024221501
aLHmX-Inn,-0.018831809
aLHmX-Inn,-0.022913735
aLHmX-Inn,-0.015930704
aLHmX-Inn,-0.014505896
aLHmX-Inn,-0.046772517
aLHmX-Inn,-0.004589744
aLHmX-Inn,0.013822473
aLHmX-Inn,-0.035541529
aLHmX-Inn,-0.02731262
aLHmX-Inn,-0.040483714
aLHmX-Inn,0.001473762
aLHmX-Inn,0.026251241
aLHmX-Inn,-0.055600684
aLHmX-Inn,-0.013076447
aLHmX-Inn,-0.016185853
aLHmX-Inn,-0.005400997
aLHmX-Inn,-0.052961617
aLHmX-Inn,-0.015851756
aLHmX-Inn,-0.037025472
aLHmX-Inn,-0.022935522
aLHmX-Inn,-0.039449422
aLHmX-Inn,-0.02797509
aLHmX-Inn,-0.021520989
aLHmX-Inn,-0.021750884
aLHmX-Inn,0.009211851
aLHmX-Inn,-0.024653392
aLHmX-Inn,-0.038849647
aLHmX-Inn,-0.028394208
aLHmX-Inn,-0.009490402
aLHmX-Inn,-0.045045469
aLHmX-Inn,-0.045478076
aLHmX-Inn,-0.023987174
aLHmX-Inn,0.019543698
aLHmX-Inn,-0.008928779
aLHmX-Inn,-0.021464271
aLHmX-Inn,-0.007758938
aLHmX-Inn,0.01923383
aLHmX-Inn,-0.031745423
aLHmX-Inn,0.024887148
aLHmX-Inn,-0.023583824
aLHmX-Inn,-0.017886008
aLHmX-Inn,-0.012918759
aLHmX-Inn,-0.040997708
aLHmX-Inn,0.003106276
aLHmX-Inn,-0.036491935
aLHmX-Inn,-0.039491845
aLHmX-Inn,-0.018584782
aLHmX-Inn,-0.013382868
aLHmX-Inn,-0.011590446
aLHmX-Inn,0.02550021
aLHmX-Inn,-0.040782752
aLHmX-Inn,-0.035611335
aLHmX-Inn,0.024064699
aLHmX-Inn,-0.01175633
aLHmX-Inn,-0.058637298
aLHmX-Inn,-0.01135202
aLHmX-Inn,-0.024328156
aLHmX-Inn,-0.033768568
aLHmX-Inn,-0.013008805
aLHmX-Inn,-0.005801598
aLHmX-Inn,-0.02858494
aLHmX-Inn,-0.015590063
aLHmX-Inn,-0.016178993
aLHmX-Inn,0.027636323
aLHmX-Inn,-0.021485094
aLHmX-Inn,2.27E-05
aLHmX-Inn,-0.029813391
aLHmX-Inn,-0.034798984
aLHmX-Inn,-0.024896571
aLHmX-Inn,-0.039855481
aLHmX-Inn,-0.010189292
aLHmX-Inn,-0.035232384
