population,deltaprop_red
dOddY-Inn,0.020849846
dOddY-Inn,0.088329788
dOddY-Inn,0.119110829
dOddY-Inn,0.006745937
dOddY-Inn,0.069252364
dOddY-Inn,0.027759921
dOddY-Inn,0.08951577
dOddY-Inn,0.062059884
dOddY-Inn,0.064626523
dOddY-Inn,0.03415267
dOddY-Inn,0.050907208
dOddY-Inn,0.086908821
dOddY-Inn,0.12353202
dOddY-Inn,0.117270535
dOddY-Inn,0.105565558
dOddY-Inn,0.022109873
dOddY-Inn,0.076782687
dOddY-Inn,0.068644397
dOddY-Inn,0.055544697
dOddY-Inn,0.072897553
dOddY-Inn,0.109188246
dOddY-Inn,0.077055759
dOddY-Inn,0.106068339
dOddY-Inn,0.126597059
dOddY-Inn,0.047135426
dOddY-Inn,0.071337961
dOddY-Inn,0.016373935
dOddY-Inn,0.117366573
dOddY-Inn,0.084849635
dOddY-Inn,0.124515004
dOddY-Inn,0.073358901
dOddY-Inn,0.003784671
dOddY-Inn,0.098695003
dOddY-Inn,0.101141012
dOddY-Inn,0.084682226
dOddY-Inn,0.013850392
dOddY-Inn,-0.016702919
dOddY-Inn,0.044129063
dOddY-Inn,0.152903178
dOddY-Inn,0.070635143
dOddY-Inn,0.109330253
dOddY-Inn,0.065879145
dOddY-Inn,0.086038472
dOddY-Inn,0.039528582
dOddY-Inn,0.030547107
dOddY-Inn,0.120189624
dOddY-Inn,0.034487056
dOddY-Inn,0.061266682
dOddY-Inn,0.082667446
dOddY-Inn,0.095899675
dOddY-Inn,-0.043352758
dOddY-Inn,0.063198174
dOddY-Inn,0.061114503
dOddY-Inn,0.072808768
dOddY-Inn,0.113441796
dOddY-Inn,0.078077091
dOddY-Inn,-0.017384599
dOddY-Inn,0.045480437
dOddY-Inn,0.104149333
dOddY-Inn,0.074190862
dOddY-Inn,0.056460132
dOddY-Inn,0.078714704
dOddY-Inn,0.125709634
dOddY-Inn,0.131404173
dOddY-Inn,0.104730126
dOddY-Inn,0.04212437
dOddY-Inn,0.054446183
dOddY-Inn,0.052742056
dOddY-Inn,0.111548622
dOddY-Inn,0.172310886
dOddY-Inn,0.080689963
dOddY-Inn,0.01604662
dOddY-Inn,0.080999659
dOddY-Inn,0.142775633
dOddY-Inn,0.067360887
dOddY-Inn,0.150757808
dOddY-Inn,0.112208876
dOddY-Inn,0.040804363
dOddY-Inn,0.070598268
dOddY-Inn,0.087094442
dOddY-Inn,0.169988409
dOddY-Inn,0.001437345
dOddY-Inn,0.068796588
dOddY-Inn,0.051821044
dOddY-Inn,0.082336452
dOddY-Inn,0.028560866
dOddY-Inn,0.140205252
dOddY-Inn,0.137765853
dOddY-Inn,0.056952615
dOddY-Inn,-0.026110483
dOddY-Inn,0.089265168
dOddY-Inn,0.058848869
dOddY-Inn,0.101504598
dOddY-Inn,0.098064578
dOddY-Inn,0.080554582
dOddY-Inn,0.123313321
dOddY-Inn,0.085450279
dOddY-Inn,0.1507473
dOddY-Inn,0.002735255
dOddY-Inn,0.015097655
dOddY-Inn,0.11029367
dOddY-Inn,0.006208428
dOddY-Inn,0.178546257
dOddY-Inn,0.157041657
dOddY-Inn,0.083179852
dOddY-Inn,0.036581705
dOddY-Inn,0.100045551
dOddY-Inn,0.06027461
dOddY-Inn,0.064822161
dOddY-Inn,0.017588217
dOddY-Inn,0.042175792
dOddY-Inn,0.003361769
dOddY-Inn,0.058089312
dOddY-Inn,0.157040046
dOddY-Inn,0.087261617
dOddY-Inn,0.038759947
dOddY-Inn,0.061127965
dOddY-Inn,0.131010262
dOddY-Inn,0.03795354
dOddY-Inn,0.088595
dOddY-Inn,0.082136542
dOddY-Inn,0.103388217
dOddY-Inn,0.105101234
dOddY-Inn,0.105481403
dOddY-Inn,0.058307111
dOddY-Inn,0.027999666
dOddY-Inn,0.068878509
dOddY-Inn,0.13032126
dOddY-Inn,0.048867934
dOddY-Inn,0.094407805
dOddY-Inn,0.0570446
dOddY-Inn,0.018181475
dOddY-Inn,0.115462616
dOddY-Inn,0.024059578
dOddY-Inn,0.04752324
dOddY-Inn,0.046234511
dOddY-Inn,0.101241627
dOddY-Inn,0.103096369
dOddY-Inn,0.098753546
dOddY-Inn,0.013274507
dOddY-Inn,0.06588531
dOddY-Inn,0.123678208
dOddY-Inn,0.029818859
dOddY-Inn,0.076875478
dOddY-Inn,0.05226809
dOddY-Inn,0.14351062
dOddY-Inn,0.138602724
dOddY-Inn,0.053129073
dOddY-Inn,0.101746896
dOddY-Inn,0.144897203
dOddY-Inn,0.161027865
dOddY-Inn,0.073371407
dOddY-Inn,0.113271037
dOddY-Inn,0.038600983
dOddY-Inn,0.097001851
dOddY-Inn,0.048270957
dOddY-Inn,0.12116151
dOddY-Inn,0.099663083
dOddY-Inn,0.105702209
dOddY-Inn,0.074037765
dOddY-Inn,0.022577926
dOddY-Inn,0.079260047
dOddY-Inn,0.124222054
dOddY-Inn,0.071737163
dOddY-Inn,0.06219336
dOddY-Inn,0.067595579
dOddY-Inn,0.06335385
dOddY-Inn,0.073015397
dOddY-Inn,0.098136931
dOddY-Inn,0.069182981
dOddY-Inn,0.030147876
dOddY-Inn,0.051235727
dOddY-Inn,-0.007167842
dOddY-Inn,0.076668086
dOddY-Inn,0.02189016
dOddY-Inn,0.070427027
dOddY-Inn,-0.002001523
dOddY-Inn,0.072265181
dOddY-Inn,0.076733306
dOddY-Inn,0.126460502
dOddY-Inn,0.074741853
dOddY-Inn,0.108059692
dOddY-Inn,-0.016847324
dOddY-Inn,0.068937448
dOddY-Inn,0.132306707
dOddY-Inn,0.053936257
dOddY-Inn,0.080917376
dOddY-Inn,0.08055058
dOddY-Inn,0.103825299
dOddY-Inn,0.042397037
dOddY-Inn,0.061384309
dOddY-Inn,0.035318941
dOddY-Inn,0.081119572
dOddY-Inn,0.078486869
dOddY-Inn,0.109721226
dOddY-Inn,0.077881107
dOddY-Inn,0.104475285
dOddY-Inn,0.174228612
dOddY-Inn,0.04945521
dOddY-Inn,0.079038198
dOddY-Inn,0.127650108
dOddY-Inn,0.052912785
dOddY-Inn,-0.034636673
dOddY-Inn,0.099791995
dOddY-Inn,0.141033767
dOddY-Inn,0.09075286
dOddY-Inn,0.071165577
dOddY-Inn,0.013535541
dOddY-Inn,0.09449749
dOddY-Inn,-0.003727381
dOddY-Inn,0.086108488
dOddY-Inn,0.03220023
dOddY-Inn,-0.011048539
dOddY-Inn,0.144393386
dOddY-Inn,0.105376073
dOddY-Inn,0.10521625
dOddY-Inn,0.06025886
dOddY-Inn,0.053654194
dOddY-Inn,0.12223755
dOddY-Inn,0.070308934
dOddY-Inn,0.05516258
dOddY-Inn,0.036263541
dOddY-Inn,0.077556043
dOddY-Inn,0.129692479
dOddY-Inn,0.079027478
dOddY-Inn,0.08580348
dOddY-Inn,0.047743822
dOddY-Inn,-0.005919423
dOddY-Inn,0.015003608
dOddY-Inn,0.092718977
dOddY-Inn,0.04940208
dOddY-Inn,0.068334116
dOddY-Inn,0.016387629
dOddY-Inn,0.067288905
dOddY-Inn,0.027826381
dOddY-Inn,0.021823162
dOddY-Inn,0.141169595
dOddY-Inn,0.071417853
dOddY-Inn,0.034706287
dOddY-Inn,0.044399113
dOddY-Inn,0.105950086
dOddY-Inn,0.094091709
dOddY-Inn,0.146722178
dOddY-Inn,0.168908439
dOddY-Inn,0.010256244
dOddY-Inn,-0.029194153
dOddY-Inn,0.159788834
dOddY-Inn,0.037203477
dOddY-Inn,0.080229081
dOddY-Inn,0.114134012
dOddY-Inn,0.067392519
dOddY-Inn,0.090656438
dOddY-Inn,0.111086744
dOddY-Inn,0.132974418
dOddY-Inn,0.091614093
dOddY-Inn,0.118509972
dOddY-Inn,0.109342516
dOddY-Inn,0.065911424
dOddY-Inn,0.046042805
dOddY-Inn,0.112884598
dOddY-Inn,0.07560451
dOddY-Inn,0.025607462
dOddY-Inn,0.096548483
dOddY-Inn,0.154453184
dOddY-Inn,0.064652599
dOddY-Inn,0.042590859
dOddY-Inn,0.183976348
dOddY-Inn,0.055986283
dOddY-Inn,0.113801024
dOddY-Inn,0.09022326
dOddY-Inn,0.137459813
dOddY-Inn,0.042113597
dOddY-Inn,0.085701186
dOddY-Inn,0.113210468
dOddY-Inn,0.068132527
dOddY-Inn,0.082257019
dOddY-Inn,0.116746039
dOddY-Inn,0.147489088
dOddY-Inn,0.072156718
dOddY-Inn,0.042117811
dOddY-Inn,0.077649658
dOddY-Inn,0.131636943
dOddY-Inn,0.192466847
dOddY-Inn,0.05766281
dOddY-Inn,0.069072137
dOddY-Inn,0.108187873
dOddY-Inn,0.096648343
dOddY-Inn,0.068894277
dOddY-Inn,0.074550934
dOddY-Inn,0.150947369
dOddY-Inn,0.043011662
dOddY-Inn,0.095663034
dOddY-Inn,0.126490876
dOddY-Inn,0.07888861
dOddY-Inn,0.06100723
dOddY-Inn,0.093646616
dOddY-Inn,0.096767042
dOddY-Inn,0.035805738
dOddY-Inn,0.085361006
dOddY-Inn,0.143163375
dOddY-Inn,0.096775841
dOddY-Inn,0.03078175
dOddY-Inn,0.085134955
dOddY-Inn,0.185998368
dOddY-Inn,0.030073839
dOddY-Inn,0.074905572
dOddY-Inn,0.122879755
dOddY-Inn,0.105514488
dOddY-Inn,0.005066191
dOddY-Inn,0.067891888
dOddY-Inn,0.093960813
dOddY-Inn,0.092209392
dOddY-Inn,0.135992303
dOddY-Inn,0.080535999
dOddY-Inn,0.103532746
dOddY-Inn,0.049448212
dOddY-Inn,0.113724707
dOddY-Inn,0.053036581
dOddY-Inn,0.103656742
dOddY-Inn,0.068417397
dOddY-Inn,0.011242238
dOddY-Inn,0.022434033
dOddY-Inn,0.097315268
dOddY-Inn,0.111999859
dOddY-Inn,0.101323157
dOddY-Inn,0.108963639
dOddY-Inn,0.075072687
dOddY-Inn,0.080087013
dOddY-Inn,0.063377152
dOddY-Inn,0.026700655
dOddY-Inn,0.112795772
dOddY-Inn,0.130489501
dOddY-Inn,0.112235203
dOddY-Inn,0.081972331
dOddY-Inn,0.10223805
dOddY-Inn,0.03958291
dOddY-Inn,0.058974131
dOddY-Inn,0.053742999
dOddY-Inn,0.030749021
dOddY-Inn,0.041731543
dOddY-Inn,0.056633734
dOddY-Inn,0.083388961
dOddY-Inn,0.135397473
dOddY-Inn,0.097103426
dOddY-Inn,0.075298212
dOddY-Inn,0.138888809
dOddY-Inn,0.093548302
dOddY-Inn,0.070770114
dOddY-Inn,0.121949425
dOddY-Inn,0.068001328
dOddY-Inn,0.082508178
dOddY-Inn,0.098654816
dOddY-Inn,0.071232865
dOddY-Inn,0.070561221
dOddY-Inn,0.031694811
dOddY-Inn,0.101437108
dOddY-Inn,0.107495977
dOddY-Inn,0.067920779
dOddY-Inn,0.099797041
dOddY-Inn,0.092853293
dOddY-Inn,0.170453713
dOddY-Inn,0.051422483
dOddY-Inn,0.039143336
dOddY-Inn,0.065513121
dOddY-Inn,-0.035501416
dOddY-Inn,0.031934178
dOddY-Inn,0.022913862
dOddY-Inn,0.184652017
dOddY-Inn,0.018873637
dOddY-Inn,0.080030988
dOddY-Inn,0.06681838
dOddY-Inn,0.103023918
dOddY-Inn,0.11352703
dOddY-Inn,0.093052303
dOddY-Inn,0.090946358
dOddY-Inn,0.054816454
dOddY-Inn,0.035468256
dOddY-Inn,0.062846852
dOddY-Inn,0.133638264
dOddY-Inn,0.038381512
dOddY-Inn,0.137703846
dOddY-Inn,0.004699273
dOddY-Inn,0.073007931
dOddY-Inn,0.128066215
dOddY-Inn,0.127780004
dOddY-Inn,0.074254841
dOddY-Inn,-0.012093797
dOddY-Inn,0.113086819
dOddY-Inn,0.112400905
dOddY-Inn,0.100874177
dOddY-Inn,0.142350777
dOddY-Inn,0.017286985
dOddY-Inn,0.042993821
dOddY-Inn,0.076940614
dOddY-Inn,0.164017841
dOddY-Inn,-0.02702188
dOddY-Inn,0.111468964
dOddY-Inn,0.145292432
dOddY-Inn,0.093265312
dOddY-Inn,0.087369549
dOddY-Inn,0.087182097
dOddY-Inn,0.112747776
dOddY-Inn,0.065166712
dOddY-Inn,0.046572706
dOddY-Inn,0.042914781
dOddY-Inn,0.098231213
dOddY-Inn,0.134024657
dOddY-Inn,0.072475609
dOddY-Inn,0.05605752
dOddY-Inn,0.211300333
dOddY-Inn,0.075404958
dOddY-Inn,0.181050982
dOddY-Inn,0.064459889
dOddY-Inn,0.041591145
dOddY-Inn,0.108759163
dOddY-Inn,0.040628784
dOddY-Inn,0.082323193
dOddY-Inn,0.116569566
dOddY-Inn,0.024328675
dOddY-Inn,0.111590448
dOddY-Inn,0.084178188
dOddY-Inn,0.130779372
dOddY-Inn,0.070928775
dOddY-Inn,0.09441037
dOddY-Inn,0.037500466
dOddY-Inn,0.075504767
dOddY-Inn,0.055209885
dOddY-Inn,0.041587479
dOddY-Inn,0.083369183
dOddY-Inn,0.109055103
dOddY-Inn,0.091355518
dOddY-Inn,0.111664837
dOddY-Inn,0.068631519
dOddY-Inn,0.048772869
dOddY-Inn,0.065060681
dOddY-Inn,0.071581219
dOddY-Inn,0.107448852
dOddY-Inn,0.099328388
dOddY-Inn,0.031766366
dOddY-Inn,0.012134768
dOddY-Inn,0.094606307
dOddY-Inn,0.076260644
dOddY-Inn,0.0971685
dOddY-Inn,0.136337089
dOddY-Inn,0.111375509
dOddY-Inn,0.087288541
dOddY-Inn,0.157475812
dOddY-Inn,0.091719045
dOddY-Inn,0.094262532
dOddY-Inn,0.043761419
dOddY-Inn,0.17514644
dOddY-Inn,0.125966289
dOddY-Inn,0.041647039
dOddY-Inn,0.11992018
dOddY-Inn,0.010228567
dOddY-Inn,0.066180644
dOddY-Inn,0.059326183
dOddY-Inn,0.138156518
dOddY-Inn,0.063315131
dOddY-Inn,0.02538877
dOddY-Inn,0.033867983
dOddY-Inn,0.03057036
dOddY-Inn,0.103047731
dOddY-Inn,0.102830765
dOddY-Inn,0.037044081
dOddY-Inn,0.083689886
dOddY-Inn,0.059933446
dOddY-Inn,-0.011760299
dOddY-Inn,0.052249775
dOddY-Inn,-0.005503502
dOddY-Inn,0.08389002
dOddY-Inn,0.024379852
dOddY-Inn,0.094763382
dOddY-Inn,0.087394514
dOddY-Inn,0.086589814
dOddY-Inn,0.104851045
dOddY-Inn,0.027855757
dOddY-Inn,0.103488624
dOddY-Inn,0.045721589
dOddY-Inn,0.14165461
dOddY-Inn,0.077846756
dOddY-Inn,0.018640813
dOddY-Inn,0.028062058
dOddY-Inn,0.049040167
dOddY-Inn,0.0656332
dOddY-Inn,0.133243142
dOddY-Inn,0.12721904
dOddY-Inn,0.056986464
dOddY-Inn,0.080420879
dOddY-Inn,0.113752875
dOddY-Inn,0.102543537
dOddY-Inn,0.02966952
dOddY-Inn,0.064584026
dOddY-Inn,0.028215473
dOddY-Inn,0.004145819
dOddY-Inn,0.081494919
dOddY-Inn,0.118662832
dOddY-Inn,0.133997885
dOddY-Inn,0.045455268
dOddY-Inn,0.139730134
dOddY-Inn,0.032083711
dOddY-Inn,0.057908794
dOddY-Inn,0.095504179
dOddY-Inn,0.021961653
dOddY-Inn,0.041274108
dOddY-Inn,0.074318608
dOddY-Inn,0.106145924
dOddY-Inn,0.052233301
dOddY-Inn,0.15722864
dOddY-Inn,0.028960909
dOddY-Inn,0.101496137
dOddY-Inn,0.096510391
dOddY-Inn,0.044217212
dOddY-Inn,0.070303399
dOddY-Inn,0.019324638
dOddY-Inn,0.047645007
dOddY-Inn,0.057144591
dOddY-Inn,0.025633373
dOddY-Inn,0.114272667
dOddY-Inn,0.024413991
dOddY-Inn,0.133934369
dOddY-Inn,0.061772687
dOddY-Inn,0.061081765
dOddY-Inn,0.034221857
dOddY-Inn,0.02566349
dOddY-Inn,0.098090931
dOddY-Inn,0.09623312
dOddY-Inn,0.153276326
dOddY-Inn,-0.003170849
dOddY-Inn,0.105247019
dOddY-Inn,0.055357652
dOddY-Inn,0.007334476
dOddY-Inn,0.002525854
dOddY-Inn,0.044930831
dOddY-Inn,0.104315448
dOddY-Inn,0.144943866
dOddY-Inn,0.096825834
dOddY-Inn,0.031258321
dOddY-Inn,0.046731153
dOddY-Inn,0.03947979
dOddY-Inn,-0.00011192
dOddY-Inn,0.116932372
dOddY-Inn,0.041551452
dOddY-Inn,0.134903836
dOddY-Inn,0.100653885
dOddY-Inn,0.041812493
dOddY-Inn,0.13468661
dOddY-Inn,0.089504632
dOddY-Inn,0.054834174
dOddY-Inn,0.047386807
dOddY-Inn,0.108600706
dOddY-Inn,0.108906392
dOddY-Inn,0.142269698
dOddY-Inn,0.048851733
dOddY-Inn,0.094149722
dOddY-Inn,0.052210742
dOddY-Inn,0.057861154
dOddY-Inn,0.104950579
dOddY-Inn,0.138710484
dOddY-Inn,0.070141459
dOddY-Inn,0.072920622
dOddY-Inn,0.055854744
dOddY-Inn,0.065575471
dOddY-Inn,0.027869734
dOddY-Inn,0.079797012
dOddY-Inn,0.129930752
dOddY-Inn,0.034686966
dOddY-Inn,0.065356119
dOddY-Inn,0.099881184
dOddY-Inn,0.041206595
dOddY-Inn,0.134626766
dOddY-Inn,0.08860681
dOddY-Inn,0.073532489
dOddY-Inn,0.023219565
dOddY-Inn,0.089659064
dOddY-Inn,0.038533007
dOddY-Inn,0.10901151
dOddY-Inn,0.06990087
dOddY-Inn,0.145539335
dOddY-Inn,0.090510154
dOddY-Inn,0.053211346
dOddY-Inn,0.115016372
dOddY-Inn,0.090270041
dOddY-Inn,0.100569079
dOddY-Inn,0.077416597
dOddY-Inn,0.022973133
dOddY-Inn,0.073026555
dOddY-Inn,0.026177876
dOddY-Inn,0.070471075
dOddY-Inn,0.160844277
dOddY-Inn,0.089974998
dOddY-Inn,0.166110306
dOddY-Inn,0.091355766
dOddY-Inn,0.100207938
dOddY-Inn,0.0082772
dOddY-Inn,0.102784822
dOddY-Inn,0.055346887
dOddY-Inn,0.030565577
dOddY-Inn,0.089075422
dOddY-Inn,-0.008111403
dOddY-Inn,0.070502757
dOddY-Inn,0.065280465
dOddY-Inn,0.08082178
dOddY-Inn,0.139370887
dOddY-Inn,0.070975775
dOddY-Inn,0.11591258
dOddY-Inn,0.094629125
dOddY-Inn,0.003392483
dOddY-Inn,0.00261637
dOddY-Inn,0.10014698
dOddY-Inn,0.080990365
dOddY-Inn,0.109288532
dOddY-Inn,0.002163471
dOddY-Inn,0.053224635
dOddY-Inn,0.02173622
dOddY-Inn,0.010771047
dOddY-Inn,0.091803634
dOddY-Inn,0.018744194
dOddY-Inn,0.04558042
dOddY-Inn,0.0554545
dOddY-Inn,0.070426316
dOddY-Inn,0.053574822
dOddY-Inn,0.082977636
dOddY-Inn,0.052426108
dOddY-Inn,0.045515652
dOddY-Inn,0.110026389
dOddY-Inn,0.073880834
dOddY-Inn,0.079372766
dOddY-Inn,0.162773501
dOddY-Inn,0.087985051
dOddY-Inn,0.11689443
dOddY-Inn,0.055581391
dOddY-Inn,0.100615404
dOddY-Inn,0.161292915
dOddY-Inn,0.041415973
dOddY-Inn,0.076346997
dOddY-Inn,0.028931709
dOddY-Inn,0.042098018
dOddY-Inn,0.104000103
dOddY-Inn,0.157477803
dOddY-Inn,0.056928082
dOddY-Inn,0.067460676
dOddY-Inn,0.080800133
dOddY-Inn,0.083535441
dOddY-Inn,0.114837816
dOddY-Inn,0.043729612
dOddY-Inn,0.18699272
dOddY-Inn,0.093162458
dOddY-Inn,-0.004553341
dOddY-Inn,0.102047424
dOddY-Inn,0.107133412
dOddY-Inn,0.016787482
dOddY-Inn,0.059817765
dOddY-Inn,0.194376075
dOddY-Inn,0.068586608
dOddY-Inn,0.064557259
dOddY-Inn,0.015983423
dOddY-Inn,0.065997711
dOddY-Inn,0.013668143
dOddY-Inn,0.089743208
dOddY-Inn,0.001977041
dOddY-Inn,0.071809968
dOddY-Inn,0.075829425
dOddY-Inn,0.020335402
dOddY-Inn,0.015127053
dOddY-Inn,0.033542494
dOddY-Inn,0.143723307
dOddY-Inn,0.020539741
dOddY-Inn,0.051294561
dOddY-Inn,0.083610936
dOddY-Inn,0.108240713
dOddY-Inn,0.145552447
dOddY-Inn,0.00484919
dOddY-Inn,0.06883779
dOddY-Inn,0.041477505
dOddY-Inn,0.075134822
dOddY-Inn,0.058527366
dOddY-Inn,0.002523048
dOddY-Inn,0.035595916
dOddY-Inn,0.103573094
dOddY-Inn,0.064987104
dOddY-Inn,0.085125581
dOddY-Inn,0.167536072
dOddY-Inn,0.034126358
dOddY-Inn,0.068946302
dOddY-Inn,0.120053137
dOddY-Inn,0.041602704
dOddY-Inn,0.031587723
dOddY-Inn,0.076199785
dOddY-Inn,0.020546168
dOddY-Inn,0.157992618
dOddY-Inn,0.221120077
dOddY-Inn,0.188572171
dOddY-Inn,0.024779583
dOddY-Inn,0.063440816
dOddY-Inn,0.014264962
dOddY-Inn,0.085791085
dOddY-Inn,0.050999949
dOddY-Inn,0.143241192
dOddY-Inn,0.09274947
dOddY-Inn,0.107430016
dOddY-Inn,0.050966753
dOddY-Inn,0.056321902
dOddY-Inn,0.112542037
dOddY-Inn,0.019763491
dOddY-Inn,0.047187198
dOddY-Inn,0.080466634
dOddY-Inn,0.032378684
dOddY-Inn,0.031762601
dOddY-Inn,0.168988955
dOddY-Inn,0.079497326
dOddY-Inn,0.023537507
dOddY-Inn,0.038519492
dOddY-Inn,0.080546223
dOddY-Inn,0.09819887
dOddY-Inn,0.000685289
dOddY-Inn,0.143650721
dOddY-Inn,0.140991354
dOddY-Inn,0.081397082
dOddY-Inn,0.083254661
dOddY-Inn,0.011736062
dOddY-Inn,-0.032881049
dOddY-Inn,0.070728138
dOddY-Inn,0.061280674
dOddY-Inn,0.030779768
dOddY-Inn,0.121673664
dOddY-Inn,0.070740322
dOddY-Inn,0.033688819
dOddY-Inn,0.028229222
dOddY-Inn,0.068637524
dOddY-Inn,0.032861029
dOddY-Inn,0.031787456
dOddY-Inn,0.115498417
dOddY-Inn,0.097461973
dOddY-Inn,0.157934736
dOddY-Inn,0.019166909
dOddY-Inn,0.064424433
dOddY-Inn,0.094929676
dOddY-Inn,0.15269341
dOddY-Inn,0.101241556
dOddY-Inn,0.077420359
dOddY-Inn,0.076921487
dOddY-Inn,0.099062724
dOddY-Inn,0.069299016
dOddY-Inn,0.039274512
dOddY-Inn,0.085924616
dOddY-Inn,0.141812803
dOddY-Inn,0.053360329
dOddY-Inn,0.084240524
dOddY-Inn,0.02296727
dOddY-Inn,0.058440493
dOddY-Inn,0.107403649
dOddY-Inn,0.069195604
dOddY-Inn,0.030675086
dOddY-Inn,0.088333311
dOddY-Inn,0.050117952
dOddY-Inn,0.092612942
dOddY-Inn,0.028564791
dOddY-Inn,0.027055592
dOddY-Inn,0.016889635
dOddY-Inn,0.080655451
dOddY-Inn,0.066341136
dOddY-Inn,-0.010518112
dOddY-Inn,0.129725002
dOddY-Inn,0.089671655
dOddY-Inn,0.053557504
dOddY-Inn,0.071241026
dOddY-Inn,0.073380345
dOddY-Inn,0.043779381
dOddY-Inn,0.18088203
dOddY-Inn,0.016674775
dOddY-Inn,0.090656601
dOddY-Inn,0.075492336
dOddY-Inn,-0.026551499
dOddY-Inn,0.040450668
dOddY-Inn,0.060460974
dOddY-Inn,0.076197198
dOddY-Inn,0.107169784
dOddY-Inn,0.088030902
dOddY-Inn,0.058932714
dOddY-Inn,0.09812645
dOddY-Inn,0.064780448
dOddY-Inn,0.047199724
dOddY-Inn,0.131615252
dOddY-Inn,0.077110522
dOddY-Inn,0.105830954
dOddY-Inn,0.148307749
dOddY-Inn,0.079304325
dOddY-Inn,0.082732008
dOddY-Inn,0.046088714
dOddY-Inn,0.134026045
dOddY-Inn,0.11780815
dOddY-Inn,0.055456978
dOddY-Inn,0.089303871
dOddY-Inn,0.049071835
dOddY-Inn,0.054402774
dOddY-Inn,0.076560368
dOddY-Inn,0.021240176
dOddY-Inn,0.120556194
dOddY-Inn,0.096147031
dOddY-Inn,0.030302011
dOddY-Inn,0.084110666
dOddY-Inn,0.082033006
dOddY-Inn,0.128625671
dOddY-Inn,0.02530872
dOddY-Inn,0.141253256
dOddY-Inn,0.042504391
dOddY-Inn,0.144249503
dOddY-Inn,0.088610598
dOddY-Inn,0.085903816
dOddY-Inn,0.154899885
dOddY-Inn,0.09775252
dOddY-Inn,0.098164022
dOddY-Inn,0.006602093
dOddY-Inn,0.067741467
dOddY-Inn,0.041495637
dOddY-Inn,0.064464369
dOddY-Inn,0.082507026
dOddY-Inn,0.112385486
dOddY-Inn,0.103729279
dOddY-Inn,0.073227349
dOddY-Inn,0.16405782
dOddY-Inn,0.147981916
dOddY-Inn,0.110256694
dOddY-Inn,0.049641649
dOddY-Inn,0.051893051
dOddY-Inn,0.03571284
dOddY-Inn,0.074113103
dOddY-Inn,0.051245209
dOddY-Inn,0.107378808
dOddY-Inn,0.103220516
dOddY-Inn,0.108931363
dOddY-Inn,0.052048897
dOddY-Inn,0.127128736
dOddY-Inn,0.125662759
dOddY-Inn,0.029212377
dOddY-Inn,0.104316411
dOddY-Inn,0.059372845
dOddY-Inn,0.23049322
dOddY-Inn,0.093750482
dOddY-Inn,0.021083358
dOddY-Inn,0.139091935
dOddY-Inn,0.063139187
dOddY-Inn,0.060380915
dOddY-Inn,0.094816158
dOddY-Inn,0.065229892
dOddY-Inn,0.033703515
dOddY-Inn,0.126895859
dOddY-Inn,0.147783881
dOddY-Inn,0.102906501
dOddY-Inn,0.115577746
dOddY-Inn,0.128939826
dOddY-Inn,0.099755025
dOddY-Inn,-0.007653486
dOddY-Inn,0.093983703
dOddY-Inn,0.091434
dOddY-Inn,0.042250892
dOddY-Inn,0.055304715
dOddY-Inn,0.125100156
dOddY-Inn,0.075140865
dOddY-Inn,0.04844469
dOddY-Inn,0.141889821
dOddY-Inn,0.107666178
dOddY-Inn,0.078548239
dOddY-Inn,0.048896283
dOddY-Inn,0.046431122
dOddY-Inn,0.046639945
dOddY-Inn,0.131609604
dOddY-Inn,0.088364337
dOddY-Inn,0.1067336
dOddY-Inn,0.066289114
dOddY-Inn,0.055049537
dOddY-Inn,0.084617902
dOddY-Inn,0.040361584
dOddY-Inn,0.058503845
dOddY-Inn,0.127808081
dOddY-Inn,0.093879933
dOddY-Inn,0.01429854
dOddY-Inn,0.136100173
dOddY-Inn,0.098070458
dOddY-Inn,0.080327901
dOddY-Inn,0.050452223
dOddY-Inn,0.047097294
dOddY-Inn,0.12170516
dOddY-Inn,0.070658907
dOddY-Inn,0.021733024
dOddY-Inn,0.089271783
dOddY-Inn,0.084196703
dOddY-Inn,0.009657488
dOddY-Inn,-0.007750968
dOddY-Inn,0.105986893
dOddY-Inn,0.015634665
dOddY-Inn,0.149680792
dOddY-Inn,0.110873697
dOddY-Inn,0.014023402
dOddY-Inn,0.112286931
dOddY-Inn,0.117969666
dOddY-Inn,0.117983532
dOddY-Inn,0.115633055
dOddY-Inn,0.048698146
dOddY-Inn,0.125762126
dOddY-Inn,0.143113288
dOddY-Inn,0.014610142
dOddY-Inn,0.099504594
dOddY-Inn,0.086107832
dOddY-Inn,0.116626828
dOddY-Inn,0.008698978
dOddY-Inn,0.092631422
dOddY-Inn,0.109472337
dOddY-Inn,0.066998619
dOddY-Inn,0.179200699
dOddY-Inn,0.010423901
dOddY-Inn,0.073843986
dOddY-Inn,0.117436537
dOddY-Inn,0.085419636
dOddY-Inn,0.050497471
dOddY-Inn,0.075956248
dOddY-Inn,0.118126877
dOddY-Inn,0.125297812
dOddY-Inn,0.073217344
dOddY-Inn,0.060398829
dOddY-Inn,0.081191345
dOddY-Inn,0.076193054
dOddY-Inn,0.100531665
dOddY-Inn,0.158018169
dOddY-Inn,0.108085735
dOddY-Inn,0.007359488
dOddY-Inn,0.092552047
dOddY-Inn,0.096278159
dOddY-Inn,0.099469597
dOddY-Inn,-0.012573609
