population,deltaProp_male
bLHmY_Inn,-0.007493455
bLHmY_Inn,0.011841942
bLHmY_Inn,0.040086922
bLHmY_Inn,0.062866946
bLHmY_Inn,0.050070084
bLHmY_Inn,0.026359966
bLHmY_Inn,0.004962273
bLHmY_Inn,0.05043824
bLHmY_Inn,0.063382327
bLHmY_Inn,0.025892276
bLHmY_Inn,0.036780008
bLHmY_Inn,0.029771428
bLHmY_Inn,0.032259005
bLHmY_Inn,0.02826784
bLHmY_Inn,0.029734734
bLHmY_Inn,0.054095135
bLHmY_Inn,0.017904493
bLHmY_Inn,0.027327168
bLHmY_Inn,0.042553761
bLHmY_Inn,0.023989117
bLHmY_Inn,0.00199608
bLHmY_Inn,0.083689017
bLHmY_Inn,0.039909636
bLHmY_Inn,0.038365183
bLHmY_Inn,0.047268372
bLHmY_Inn,0.023016634
bLHmY_Inn,0.026368132
bLHmY_Inn,0.05017669
bLHmY_Inn,0.02365653
bLHmY_Inn,0.061966548
bLHmY_Inn,0.009810317
bLHmY_Inn,0.023959668
bLHmY_Inn,-0.005636521
bLHmY_Inn,0.025329483
bLHmY_Inn,0.043938193
bLHmY_Inn,0.047346091
bLHmY_Inn,0.084448284
bLHmY_Inn,0.009376203
bLHmY_Inn,0.042471403
bLHmY_Inn,0.070458915
bLHmY_Inn,0.056395235
bLHmY_Inn,0.016021822
bLHmY_Inn,0.054387043
bLHmY_Inn,0.042475239
bLHmY_Inn,0.038086548
bLHmY_Inn,0.028938517
bLHmY_Inn,0.052813452
bLHmY_Inn,0.059585086
bLHmY_Inn,0.032325181
bLHmY_Inn,0.034254067
bLHmY_Inn,0.046225906
bLHmY_Inn,0.063655678
bLHmY_Inn,0.033560475
bLHmY_Inn,0.025925564
bLHmY_Inn,0.006851047
bLHmY_Inn,0.045787116
bLHmY_Inn,0.010024979
bLHmY_Inn,0.027707489
bLHmY_Inn,0.033672479
bLHmY_Inn,0.003337804
bLHmY_Inn,0.035976071
bLHmY_Inn,0.029378605
bLHmY_Inn,0.022754713
bLHmY_Inn,0.029598901
bLHmY_Inn,0.046493808
bLHmY_Inn,0.022692978
bLHmY_Inn,0.051884673
bLHmY_Inn,0.028168369
bLHmY_Inn,0.032376607
bLHmY_Inn,0.024818803
bLHmY_Inn,0.036089402
bLHmY_Inn,0.047359534
bLHmY_Inn,0.03127076
bLHmY_Inn,0.070515276
bLHmY_Inn,0.003615808
bLHmY_Inn,0.001437677
bLHmY_Inn,0.02528796
bLHmY_Inn,0.042890108
bLHmY_Inn,0.007184713
bLHmY_Inn,0.052175162
bLHmY_Inn,0.037116006
bLHmY_Inn,0.040657038
bLHmY_Inn,-0.014868843
bLHmY_Inn,0.054709392
bLHmY_Inn,0.011118602
bLHmY_Inn,0.028658839
bLHmY_Inn,0.044482469
bLHmY_Inn,0.032234034
bLHmY_Inn,0.017427063
bLHmY_Inn,0.051400849
bLHmY_Inn,0.029613672
bLHmY_Inn,0.030509971
bLHmY_Inn,0.034281295
bLHmY_Inn,0.04173492
bLHmY_Inn,0.042586836
bLHmY_Inn,-0.007691358
bLHmY_Inn,0.025399092
bLHmY_Inn,0.03529779
bLHmY_Inn,0.011766947
bLHmY_Inn,0.030383754
bLHmY_Inn,0.017111585
bLHmY_Inn,0.022464097
bLHmY_Inn,0.021599868
bLHmY_Inn,0.056180957
bLHmY_Inn,0.037806971
bLHmY_Inn,0.04343494
bLHmY_Inn,-0.000263517
bLHmY_Inn,0.070368498
bLHmY_Inn,0.075814556
bLHmY_Inn,0.026239677
bLHmY_Inn,0.03041551
bLHmY_Inn,0.016020145
bLHmY_Inn,0.015197751
bLHmY_Inn,0.000326494
bLHmY_Inn,0.056455137
bLHmY_Inn,0.02896791
bLHmY_Inn,0.013344924
bLHmY_Inn,0.056837716
bLHmY_Inn,0.025814366
bLHmY_Inn,0.035287979
bLHmY_Inn,0.009319387
bLHmY_Inn,0.035892743
bLHmY_Inn,0.034834055
bLHmY_Inn,-0.012975362
bLHmY_Inn,0.021133867
bLHmY_Inn,0.02019322
bLHmY_Inn,0.002252665
bLHmY_Inn,0.018439606
bLHmY_Inn,0.021510382
bLHmY_Inn,0.00214222
bLHmY_Inn,0.053916422
bLHmY_Inn,0.026619236
bLHmY_Inn,0.067138876
bLHmY_Inn,0.034625077
bLHmY_Inn,0.022950409
bLHmY_Inn,0.02751452
bLHmY_Inn,0.065914477
bLHmY_Inn,0.050232713
bLHmY_Inn,0.055126278
bLHmY_Inn,0.067707579
bLHmY_Inn,0.032646607
bLHmY_Inn,0.002869311
bLHmY_Inn,0.035121544
bLHmY_Inn,-0.001795093
bLHmY_Inn,0.037656388
bLHmY_Inn,0.015426949
bLHmY_Inn,0.023034474
bLHmY_Inn,0.029051841
bLHmY_Inn,0.05032354
bLHmY_Inn,0.04579643
bLHmY_Inn,0.011158129
bLHmY_Inn,0.029960725
bLHmY_Inn,0.043294015
bLHmY_Inn,0.03719648
bLHmY_Inn,0.0044889
bLHmY_Inn,0.06398483
bLHmY_Inn,0.018385632
bLHmY_Inn,0.044305907
bLHmY_Inn,0.0290851
bLHmY_Inn,0.04083672
bLHmY_Inn,0.02986511
bLHmY_Inn,0.014132138
bLHmY_Inn,0.021560504
bLHmY_Inn,0.056374901
bLHmY_Inn,0.043606646
bLHmY_Inn,0.035464011
bLHmY_Inn,0.028674189
bLHmY_Inn,0.014374601
bLHmY_Inn,0.037171727
bLHmY_Inn,0.016112733
bLHmY_Inn,0.008618648
bLHmY_Inn,0.05794325
bLHmY_Inn,0.028299083
bLHmY_Inn,0.057868571
bLHmY_Inn,0.022577579
bLHmY_Inn,0.054274446
bLHmY_Inn,0.024923334
bLHmY_Inn,0.032602883
bLHmY_Inn,0.022686229
bLHmY_Inn,0.035010493
bLHmY_Inn,0.029665814
bLHmY_Inn,0.021939445
bLHmY_Inn,0.038426219
bLHmY_Inn,0.01826766
bLHmY_Inn,0.030986189
bLHmY_Inn,0.047677098
bLHmY_Inn,0.033258793
bLHmY_Inn,0.024175434
bLHmY_Inn,0.040309838
bLHmY_Inn,0.049438959
bLHmY_Inn,0.047426881
bLHmY_Inn,0.004652597
bLHmY_Inn,0.004748967
bLHmY_Inn,0.026201668
bLHmY_Inn,0.044683256
bLHmY_Inn,0.026279776
bLHmY_Inn,0.025334806
bLHmY_Inn,0.044441598
bLHmY_Inn,0.055730526
bLHmY_Inn,0.043208573
bLHmY_Inn,-0.015241602
bLHmY_Inn,0.025696501
bLHmY_Inn,0.037686107
bLHmY_Inn,0.040190392
bLHmY_Inn,0.026126079
bLHmY_Inn,0.045430433
bLHmY_Inn,0.017700796
bLHmY_Inn,0.038658635
bLHmY_Inn,0.025911186
bLHmY_Inn,0.061476871
bLHmY_Inn,0.036042672
bLHmY_Inn,0.058175477
bLHmY_Inn,0.06158234
bLHmY_Inn,0.057008855
bLHmY_Inn,0.050881889
bLHmY_Inn,0.00240999
bLHmY_Inn,0.047615152
bLHmY_Inn,0.013052092
bLHmY_Inn,0.017240014
bLHmY_Inn,0.059237308
bLHmY_Inn,0.026170646
bLHmY_Inn,0.05766605
bLHmY_Inn,0.028401717
bLHmY_Inn,0.022271485
bLHmY_Inn,0.049851039
bLHmY_Inn,0.060078575
bLHmY_Inn,0.012322661
bLHmY_Inn,0.063774142
bLHmY_Inn,0.013462087
bLHmY_Inn,0.007564292
bLHmY_Inn,0.041857788
bLHmY_Inn,0.040391254
bLHmY_Inn,0.030008891
bLHmY_Inn,0.034911165
bLHmY_Inn,0.048505345
bLHmY_Inn,0.055599955
bLHmY_Inn,0.028796188
bLHmY_Inn,0.007558192
bLHmY_Inn,0.070233495
bLHmY_Inn,0.003519014
bLHmY_Inn,0.012500118
bLHmY_Inn,0.01214165
bLHmY_Inn,0.050451663
bLHmY_Inn,0.040756612
bLHmY_Inn,0.03204549
bLHmY_Inn,0.039390715
bLHmY_Inn,0.056734249
bLHmY_Inn,0.039378531
bLHmY_Inn,0.022763308
bLHmY_Inn,0.030463867
bLHmY_Inn,0.034604229
bLHmY_Inn,0.035132585
bLHmY_Inn,0.04617177
bLHmY_Inn,0.059871264
bLHmY_Inn,0.03870061
bLHmY_Inn,-0.001226189
bLHmY_Inn,0.03634607
bLHmY_Inn,0.009209075
bLHmY_Inn,0.035746637
bLHmY_Inn,0.037953555
bLHmY_Inn,0.024146107
bLHmY_Inn,0.049081787
bLHmY_Inn,0.011830066
bLHmY_Inn,0.038667934
bLHmY_Inn,0.058130571
bLHmY_Inn,0.087314734
bLHmY_Inn,0.033775074
bLHmY_Inn,0.012099054
bLHmY_Inn,0.019656846
bLHmY_Inn,-0.003671149
bLHmY_Inn,0.014384875
bLHmY_Inn,0.014136527
bLHmY_Inn,0.056776306
bLHmY_Inn,0.049529342
bLHmY_Inn,0.052097399
bLHmY_Inn,0.022192822
bLHmY_Inn,0.047940705
bLHmY_Inn,0.010464422
bLHmY_Inn,0.046902123
bLHmY_Inn,0.004941315
bLHmY_Inn,0.033893295
bLHmY_Inn,0.012511353
bLHmY_Inn,0.0709098
bLHmY_Inn,0.042866729
bLHmY_Inn,0.041977
bLHmY_Inn,0.054233785
bLHmY_Inn,0.026538998
bLHmY_Inn,0.028116164
bLHmY_Inn,0.056008858
bLHmY_Inn,0.021928556
bLHmY_Inn,0.038501577
bLHmY_Inn,0.023862916
bLHmY_Inn,0.047902592
bLHmY_Inn,0.043062065
bLHmY_Inn,0.053464181
bLHmY_Inn,0.03244758
bLHmY_Inn,0.040408943
bLHmY_Inn,0.046620972
bLHmY_Inn,0.059700373
bLHmY_Inn,0.045110731
bLHmY_Inn,0.031919572
bLHmY_Inn,0.052313619
bLHmY_Inn,0.047705345
bLHmY_Inn,0.026862223
bLHmY_Inn,0.055983065
bLHmY_Inn,0.02234911
bLHmY_Inn,0.078257342
bLHmY_Inn,0.025912516
bLHmY_Inn,0.020229498
bLHmY_Inn,0.034258364
bLHmY_Inn,0.004694566
bLHmY_Inn,0.029098937
bLHmY_Inn,0.033936893
bLHmY_Inn,-0.00598477
bLHmY_Inn,0.013730258
bLHmY_Inn,0.031154899
bLHmY_Inn,0.012510991
bLHmY_Inn,0.010333098
bLHmY_Inn,0.033661488
bLHmY_Inn,0.02820517
bLHmY_Inn,0.010894166
bLHmY_Inn,0.030624671
bLHmY_Inn,0.053311095
bLHmY_Inn,0.012235762
bLHmY_Inn,0.026881512
bLHmY_Inn,0.018753079
bLHmY_Inn,0.023404779
bLHmY_Inn,0.042428465
bLHmY_Inn,0.053204982
bLHmY_Inn,0.021606347
bLHmY_Inn,0.01671986
bLHmY_Inn,0.030586178
bLHmY_Inn,0.032966105
bLHmY_Inn,0.040604491
bLHmY_Inn,0.053006915
bLHmY_Inn,0.04652956
bLHmY_Inn,0.032940593
bLHmY_Inn,0.021680229
bLHmY_Inn,0.045966855
bLHmY_Inn,0.069205497
bLHmY_Inn,0.086703928
bLHmY_Inn,0.028788989
bLHmY_Inn,0.024594679
bLHmY_Inn,0.045564448
bLHmY_Inn,0.038005493
bLHmY_Inn,0.04086714
bLHmY_Inn,0.049603624
bLHmY_Inn,0.023902062
bLHmY_Inn,0.000331889
bLHmY_Inn,0.056122035
bLHmY_Inn,0.016397052
bLHmY_Inn,0.059369506
bLHmY_Inn,0.042657831
bLHmY_Inn,0.021351603
bLHmY_Inn,0.043412533
bLHmY_Inn,0.017515265
bLHmY_Inn,0.040971941
bLHmY_Inn,0.058062049
bLHmY_Inn,0.045938574
bLHmY_Inn,0.042826713
bLHmY_Inn,0.069618021
bLHmY_Inn,0.043037004
bLHmY_Inn,0.013048381
bLHmY_Inn,0.053752738
bLHmY_Inn,0.007968959
bLHmY_Inn,0.022069354
bLHmY_Inn,0.024377067
bLHmY_Inn,0.024793864
bLHmY_Inn,0.035014661
bLHmY_Inn,0.029511956
bLHmY_Inn,0.065417271
bLHmY_Inn,0.042056111
bLHmY_Inn,0.088011886
bLHmY_Inn,0.026799042
bLHmY_Inn,0.022653071
bLHmY_Inn,0.032253762
bLHmY_Inn,0.037881562
bLHmY_Inn,0.02432601
bLHmY_Inn,0.025218307
bLHmY_Inn,0.047939494
bLHmY_Inn,0.055002472
bLHmY_Inn,0.048114886
bLHmY_Inn,0.052144204
bLHmY_Inn,0.014534367
bLHmY_Inn,0.032537243
bLHmY_Inn,0.03097534
bLHmY_Inn,0.014996792
bLHmY_Inn,0.021216566
bLHmY_Inn,0.049635211
bLHmY_Inn,0.007705593
bLHmY_Inn,0.052191106
bLHmY_Inn,0.035010457
bLHmY_Inn,0.028439016
bLHmY_Inn,0.037362094
bLHmY_Inn,0.007881678
bLHmY_Inn,0.031147752
bLHmY_Inn,0.034378412
bLHmY_Inn,0.028343168
bLHmY_Inn,0.035937268
bLHmY_Inn,0.030782396
bLHmY_Inn,0.061024938
bLHmY_Inn,0.014446601
bLHmY_Inn,0.045104391
bLHmY_Inn,0.048311324
bLHmY_Inn,0.014774967
bLHmY_Inn,0.005974496
bLHmY_Inn,0.023209333
bLHmY_Inn,0.033661461
bLHmY_Inn,0.040760894
bLHmY_Inn,0.012289969
bLHmY_Inn,0.021445487
bLHmY_Inn,-0.006928038
bLHmY_Inn,0.047288847
bLHmY_Inn,0.050178896
bLHmY_Inn,0.069433049
bLHmY_Inn,0.046092074
bLHmY_Inn,0.038673271
bLHmY_Inn,-0.004770412
bLHmY_Inn,0.0295289
bLHmY_Inn,0.043505215
bLHmY_Inn,0.050526512
bLHmY_Inn,0.003954551
bLHmY_Inn,0.00552461
bLHmY_Inn,0.049301986
bLHmY_Inn,-0.002964857
bLHmY_Inn,0.021236399
bLHmY_Inn,0.061077487
bLHmY_Inn,0.052174086
bLHmY_Inn,0.00341482
bLHmY_Inn,0.010494569
bLHmY_Inn,0.044377968
bLHmY_Inn,0.055972512
bLHmY_Inn,0.006054135
bLHmY_Inn,0.064960076
bLHmY_Inn,0.061800124
bLHmY_Inn,0.053842787
bLHmY_Inn,0.035171381
bLHmY_Inn,0.014058866
bLHmY_Inn,0.007528074
bLHmY_Inn,0.025828823
bLHmY_Inn,0.045926648
bLHmY_Inn,0.032030088
bLHmY_Inn,0.054005735
bLHmY_Inn,0.054163397
bLHmY_Inn,0.015166455
bLHmY_Inn,0.002679033
bLHmY_Inn,0.041838557
bLHmY_Inn,0.033300516
bLHmY_Inn,0.043713376
bLHmY_Inn,0.040439264
bLHmY_Inn,0.050368051
bLHmY_Inn,-0.017375426
bLHmY_Inn,0.056522954
bLHmY_Inn,0.022961273
bLHmY_Inn,0.041437541
bLHmY_Inn,0.059696487
bLHmY_Inn,0.012162737
bLHmY_Inn,0.050551484
bLHmY_Inn,0.085327602
bLHmY_Inn,0.046295945
bLHmY_Inn,0.054260021
bLHmY_Inn,0.044729285
bLHmY_Inn,0.052875501
bLHmY_Inn,0.033004006
bLHmY_Inn,0.028417408
bLHmY_Inn,0.015598078
bLHmY_Inn,0.041562381
bLHmY_Inn,0.039449041
bLHmY_Inn,0.02558569
bLHmY_Inn,0.001880838
bLHmY_Inn,0.046682363
bLHmY_Inn,0.027829428
bLHmY_Inn,0.033180817
bLHmY_Inn,0.052531802
bLHmY_Inn,0.027367748
bLHmY_Inn,0.051249444
bLHmY_Inn,0.048253283
bLHmY_Inn,0.000247886
bLHmY_Inn,0.040228187
bLHmY_Inn,0.027065275
bLHmY_Inn,0.014802298
bLHmY_Inn,0.039120326
bLHmY_Inn,0.04545329
bLHmY_Inn,0.051163852
bLHmY_Inn,0.071360766
bLHmY_Inn,0.026649565
bLHmY_Inn,0.039394137
bLHmY_Inn,0.043134164
bLHmY_Inn,0.031133547
bLHmY_Inn,0.047318531
bLHmY_Inn,0.043909372
bLHmY_Inn,0.033820872
bLHmY_Inn,0.051810028
bLHmY_Inn,0.025790191
bLHmY_Inn,0.055651949
bLHmY_Inn,0.026090751
bLHmY_Inn,0.015824187
bLHmY_Inn,0.049740024
bLHmY_Inn,0.027671199
bLHmY_Inn,0.057919702
bLHmY_Inn,0.044026181
bLHmY_Inn,0.017384642
bLHmY_Inn,0.053743254
bLHmY_Inn,0.033112187
bLHmY_Inn,0.066916021
bLHmY_Inn,0.012926161
bLHmY_Inn,0.030774823
bLHmY_Inn,0.033455505
bLHmY_Inn,0.020158025
bLHmY_Inn,0.059803718
bLHmY_Inn,0.017172716
bLHmY_Inn,0.012481209
bLHmY_Inn,0.013246061
bLHmY_Inn,0.012452317
bLHmY_Inn,0.036203745
bLHmY_Inn,0.049091145
bLHmY_Inn,0.052667235
bLHmY_Inn,0.028838146
bLHmY_Inn,0.008469438
bLHmY_Inn,0.041299507
bLHmY_Inn,0.03287621
bLHmY_Inn,0.062533457
bLHmY_Inn,0.050800358
bLHmY_Inn,0.039077613
bLHmY_Inn,0.046235317
bLHmY_Inn,0.049688065
bLHmY_Inn,0.047412826
bLHmY_Inn,0.03845814
bLHmY_Inn,0.03147603
bLHmY_Inn,0.067431392
bLHmY_Inn,0.01059503
bLHmY_Inn,0.009198194
bLHmY_Inn,0.034018283
bLHmY_Inn,0.019597555
bLHmY_Inn,0.019318731
bLHmY_Inn,0.04641825
bLHmY_Inn,0.028491195
bLHmY_Inn,0.035405252
bLHmY_Inn,0.043198439
bLHmY_Inn,0.034344405
bLHmY_Inn,0.038735029
bLHmY_Inn,0.011882997
bLHmY_Inn,0.024387462
bLHmY_Inn,0.045512289
bLHmY_Inn,0.033117448
bLHmY_Inn,0.072458293
bLHmY_Inn,0.045954487
bLHmY_Inn,0.04863047
bLHmY_Inn,0.022428926
bLHmY_Inn,0.004266351
bLHmY_Inn,0.086593403
bLHmY_Inn,0.012681197
bLHmY_Inn,0.034740492
bLHmY_Inn,-0.006588942
bLHmY_Inn,0.01903217
bLHmY_Inn,0.020224591
bLHmY_Inn,0.075673423
bLHmY_Inn,0.071308646
bLHmY_Inn,0.016862658
bLHmY_Inn,0.048023981
bLHmY_Inn,0.038309567
bLHmY_Inn,0.076653708
bLHmY_Inn,0.040676063
bLHmY_Inn,0.029806129
bLHmY_Inn,0.028001177
bLHmY_Inn,0.020517486
bLHmY_Inn,0.048291016
bLHmY_Inn,0.046927449
bLHmY_Inn,0.041099045
bLHmY_Inn,0.016680486
bLHmY_Inn,0.042231684
bLHmY_Inn,0.032078069
bLHmY_Inn,0.069487963
bLHmY_Inn,0.054889517
bLHmY_Inn,0.03283514
bLHmY_Inn,0.042797237
bLHmY_Inn,0.036133446
bLHmY_Inn,0.025448557
bLHmY_Inn,0.044631627
bLHmY_Inn,0.023984431
bLHmY_Inn,0.045038153
bLHmY_Inn,0.026206138
bLHmY_Inn,0.011374523
bLHmY_Inn,0.036343918
bLHmY_Inn,0.056394382
bLHmY_Inn,0.03766337
bLHmY_Inn,0.019612193
bLHmY_Inn,0.005095627
bLHmY_Inn,0.082519454
bLHmY_Inn,0.046226974
bLHmY_Inn,0.044710115
bLHmY_Inn,0.015416699
bLHmY_Inn,0.001560932
bLHmY_Inn,0.026736309
bLHmY_Inn,0.039090249
bLHmY_Inn,-0.002125687
bLHmY_Inn,0.029903505
bLHmY_Inn,0.02193235
bLHmY_Inn,0.062398138
bLHmY_Inn,0.011661945
bLHmY_Inn,0.033196562
bLHmY_Inn,0.042041666
bLHmY_Inn,0.028069368
bLHmY_Inn,0.002377148
bLHmY_Inn,0.047486144
bLHmY_Inn,0.045208143
bLHmY_Inn,0.071961246
bLHmY_Inn,0.003855008
bLHmY_Inn,0.043790889
bLHmY_Inn,0.081160274
bLHmY_Inn,0.000189203
bLHmY_Inn,0.047617605
bLHmY_Inn,0.030299534
bLHmY_Inn,0.033164632
bLHmY_Inn,0.010766727
bLHmY_Inn,0.00500658
bLHmY_Inn,0.038022651
bLHmY_Inn,0.034095186
bLHmY_Inn,0.069103709
bLHmY_Inn,0.03574524
bLHmY_Inn,0.028622455
bLHmY_Inn,0.084134116
bLHmY_Inn,0.042068041
bLHmY_Inn,0.014366955
bLHmY_Inn,0.057060166
bLHmY_Inn,0.048596102
bLHmY_Inn,0.035367835
bLHmY_Inn,0.016961208
bLHmY_Inn,0.012596226
bLHmY_Inn,0.038775625
bLHmY_Inn,0.083848153
bLHmY_Inn,0.014628258
bLHmY_Inn,0.014182826
bLHmY_Inn,0.001881202
bLHmY_Inn,0.038093948
bLHmY_Inn,0.04640634
bLHmY_Inn,0.016105281
bLHmY_Inn,0.002346157
bLHmY_Inn,0.077468977
bLHmY_Inn,0.0466177
bLHmY_Inn,0.044361335
bLHmY_Inn,0.013135852
bLHmY_Inn,0.002939903
bLHmY_Inn,0.057541872
bLHmY_Inn,0.027484724
bLHmY_Inn,0.041701274
bLHmY_Inn,-0.027383977
bLHmY_Inn,0.007524646
bLHmY_Inn,0.04006258
bLHmY_Inn,0.024312867
bLHmY_Inn,0.040375285
bLHmY_Inn,0.056517889
bLHmY_Inn,0.016512971
bLHmY_Inn,0.040552989
bLHmY_Inn,0.037711679
bLHmY_Inn,-0.011014096
bLHmY_Inn,0.028029248
bLHmY_Inn,0.000236666
bLHmY_Inn,0.028449213
bLHmY_Inn,0.026554231
bLHmY_Inn,0.070988407
bLHmY_Inn,0.050620911
bLHmY_Inn,0.030828235
bLHmY_Inn,0.030334152
bLHmY_Inn,0.021272056
bLHmY_Inn,0.00567191
bLHmY_Inn,0.030957068
bLHmY_Inn,0.014386108
bLHmY_Inn,0.040000612
bLHmY_Inn,0.014332534
bLHmY_Inn,0.090136783
bLHmY_Inn,0.003038751
bLHmY_Inn,0.014283971
bLHmY_Inn,0.055917983
bLHmY_Inn,0.024280285
bLHmY_Inn,0.009072407
bLHmY_Inn,0.015226095
bLHmY_Inn,0.04810512
bLHmY_Inn,0.036741067
bLHmY_Inn,0.043979003
bLHmY_Inn,0.020261366
bLHmY_Inn,0.069746084
bLHmY_Inn,0.022564996
bLHmY_Inn,0.027613518
bLHmY_Inn,-0.003110896
bLHmY_Inn,0.034672173
bLHmY_Inn,0.044445935
bLHmY_Inn,0.01552353
bLHmY_Inn,0.027616085
bLHmY_Inn,0.018805481
bLHmY_Inn,0.040950477
bLHmY_Inn,0.03359187
bLHmY_Inn,0.039365355
bLHmY_Inn,0.019542774
bLHmY_Inn,0.024165639
bLHmY_Inn,0.039074284
bLHmY_Inn,0.006372664
bLHmY_Inn,0.032245544
bLHmY_Inn,0.037454862
bLHmY_Inn,-0.002922643
bLHmY_Inn,0.015913353
bLHmY_Inn,0.021998856
bLHmY_Inn,0.02658885
bLHmY_Inn,0.033721945
bLHmY_Inn,0.051411286
bLHmY_Inn,0.053194062
bLHmY_Inn,0.04567882
bLHmY_Inn,0.029658211
bLHmY_Inn,0.017197119
bLHmY_Inn,-0.00056383
bLHmY_Inn,0.011882801
bLHmY_Inn,0.022469859
bLHmY_Inn,0.024028127
bLHmY_Inn,0.062411988
bLHmY_Inn,0.050323332
bLHmY_Inn,0.030716061
bLHmY_Inn,0.011034796
bLHmY_Inn,0.016105937
bLHmY_Inn,0.056673275
bLHmY_Inn,0.013335629
bLHmY_Inn,0.040960833
bLHmY_Inn,0.049080215
bLHmY_Inn,0.0402785
bLHmY_Inn,0.022237318
bLHmY_Inn,0.042591298
bLHmY_Inn,0.015322382
bLHmY_Inn,-0.008692439
bLHmY_Inn,0.021690431
bLHmY_Inn,0.010685264
bLHmY_Inn,0.012557592
bLHmY_Inn,0.054401059
bLHmY_Inn,0.058791942
bLHmY_Inn,0.054535678
bLHmY_Inn,0.041162066
bLHmY_Inn,0.026039655
bLHmY_Inn,0.04676622
bLHmY_Inn,0.037371292
bLHmY_Inn,0.038074558
bLHmY_Inn,0.030028347
bLHmY_Inn,0.018976028
bLHmY_Inn,0.030953318
bLHmY_Inn,0.016286109
bLHmY_Inn,0.003896181
bLHmY_Inn,0.00675939
bLHmY_Inn,-0.028573526
bLHmY_Inn,0.009234088
bLHmY_Inn,0.013603148
bLHmY_Inn,0.028132946
bLHmY_Inn,0.045037333
bLHmY_Inn,0.035906794
bLHmY_Inn,0.047589813
bLHmY_Inn,0.041288958
bLHmY_Inn,0.033393818
bLHmY_Inn,-0.004035283
bLHmY_Inn,0.020932887
bLHmY_Inn,-0.011798689
bLHmY_Inn,0.012485764
bLHmY_Inn,0.035549869
bLHmY_Inn,0.030373764
bLHmY_Inn,0.010107697
bLHmY_Inn,0.062332443
bLHmY_Inn,0.034018228
bLHmY_Inn,0.051846794
bLHmY_Inn,0.046545315
bLHmY_Inn,0.019519893
bLHmY_Inn,0.05031046
bLHmY_Inn,0.077900019
bLHmY_Inn,0.022287421
bLHmY_Inn,0.031148022
bLHmY_Inn,0.032759619
bLHmY_Inn,-0.006782669
bLHmY_Inn,0.060514563
bLHmY_Inn,0.018868183
bLHmY_Inn,0.037286214
bLHmY_Inn,0.044762366
bLHmY_Inn,0.04599981
bLHmY_Inn,0.005612551
bLHmY_Inn,0.033094288
bLHmY_Inn,0.029809251
bLHmY_Inn,0.034370734
bLHmY_Inn,0.036788639
bLHmY_Inn,0.058791754
bLHmY_Inn,0.032641644
bLHmY_Inn,0.03513744
bLHmY_Inn,0.030980073
bLHmY_Inn,0.042321172
bLHmY_Inn,0.029225643
bLHmY_Inn,0.017933857
bLHmY_Inn,0.032802655
bLHmY_Inn,0.067036999
bLHmY_Inn,0.024242115
bLHmY_Inn,0.035866234
bLHmY_Inn,0.020453026
bLHmY_Inn,0.030378097
bLHmY_Inn,0.04552106
bLHmY_Inn,-0.001020693
bLHmY_Inn,0.040378255
bLHmY_Inn,0.038637848
bLHmY_Inn,0.022670834
bLHmY_Inn,0.053734064
bLHmY_Inn,0.052620997
bLHmY_Inn,0.046256815
bLHmY_Inn,0.066735101
bLHmY_Inn,0.055817699
bLHmY_Inn,0.032185388
bLHmY_Inn,0.031178813
bLHmY_Inn,0.046534185
bLHmY_Inn,0.015149572
bLHmY_Inn,-0.015602715
bLHmY_Inn,0.033911088
bLHmY_Inn,0.026483216
bLHmY_Inn,0.009179085
bLHmY_Inn,0.05597376
bLHmY_Inn,0.053810824
bLHmY_Inn,0.03511461
bLHmY_Inn,0.016955065
bLHmY_Inn,0.008263912
bLHmY_Inn,0.012614948
bLHmY_Inn,0.018378908
bLHmY_Inn,0.036369146
bLHmY_Inn,0.041409545
bLHmY_Inn,0.033678125
bLHmY_Inn,0.04544582
bLHmY_Inn,0.064536365
bLHmY_Inn,0.050115027
bLHmY_Inn,0.017250338
bLHmY_Inn,0.050642028
bLHmY_Inn,0.058560022
bLHmY_Inn,0.025223005
bLHmY_Inn,0.015635421
bLHmY_Inn,0.033821641
bLHmY_Inn,0.068885847
bLHmY_Inn,0.025597473
bLHmY_Inn,0.051204187
bLHmY_Inn,0.044154611
bLHmY_Inn,0.063452232
bLHmY_Inn,0.076666793
bLHmY_Inn,0.027052501
bLHmY_Inn,0.037540723
bLHmY_Inn,0.019572493
bLHmY_Inn,0.042804434
bLHmY_Inn,0.008965437
bLHmY_Inn,0.030820679
bLHmY_Inn,0.065242136
bLHmY_Inn,0.02140343
bLHmY_Inn,0.045179834
bLHmY_Inn,0.022844453
bLHmY_Inn,0.031201785
bLHmY_Inn,0.056511996
bLHmY_Inn,0.019750942
bLHmY_Inn,0.036812339
bLHmY_Inn,0.024272983
bLHmY_Inn,0.061371181
bLHmY_Inn,0.006231652
bLHmY_Inn,0.054878613
bLHmY_Inn,0.036913796
bLHmY_Inn,0.049220501
bLHmY_Inn,0.048001079
bLHmY_Inn,0.044336595
bLHmY_Inn,0.056455917
bLHmY_Inn,0.014076137
bLHmY_Inn,0.062712339
bLHmY_Inn,0.012163257
bLHmY_Inn,0.009130042
bLHmY_Inn,0.029739528
bLHmY_Inn,0.039740063
bLHmY_Inn,0.002567499
bLHmY_Inn,0.028296018
bLHmY_Inn,0.045423955
bLHmY_Inn,0.032228348
bLHmY_Inn,0.040750892
bLHmY_Inn,0.018634957
