population,deltaProp_red
aLHmX_Inn,0.16521335
aLHmX_Inn,0.088475254
aLHmX_Inn,0.066780069
aLHmX_Inn,0.073252435
aLHmX_Inn,-0.004554368
aLHmX_Inn,0.092381132
aLHmX_Inn,0.150172065
aLHmX_Inn,0.072075389
aLHmX_Inn,0.066034558
aLHmX_Inn,0.107408636
aLHmX_Inn,0.04997679
aLHmX_Inn,0.144343618
aLHmX_Inn,0.252689623
aLHmX_Inn,0.133599804
aLHmX_Inn,-0.055271704
aLHmX_Inn,0.036295219
aLHmX_Inn,0.172259968
aLHmX_Inn,-0.028039329
aLHmX_Inn,-0.017458527
aLHmX_Inn,0.126591578
aLHmX_Inn,0.028692823
aLHmX_Inn,0.162205847
aLHmX_Inn,-0.027047607
aLHmX_Inn,0.091138349
aLHmX_Inn,0.163618563
aLHmX_Inn,-0.011691677
aLHmX_Inn,0.139065668
aLHmX_Inn,0.07936853
aLHmX_Inn,0.042122032
aLHmX_Inn,0.158349762
aLHmX_Inn,0.021032813
aLHmX_Inn,0.117695615
aLHmX_Inn,0.092007307
aLHmX_Inn,-0.092232278
aLHmX_Inn,0.156096793
aLHmX_Inn,0.016936964
aLHmX_Inn,0.08956615
aLHmX_Inn,0.054205721
aLHmX_Inn,0.078217697
aLHmX_Inn,0.054925044
aLHmX_Inn,-0.08364498
aLHmX_Inn,0.07839033
aLHmX_Inn,0.098156117
aLHmX_Inn,0.158385072
aLHmX_Inn,0.069544052
aLHmX_Inn,0.152711253
aLHmX_Inn,0.109771263
aLHmX_Inn,0.033447995
aLHmX_Inn,-0.088563767
aLHmX_Inn,-0.036566067
aLHmX_Inn,0.044287584
aLHmX_Inn,0.050468074
aLHmX_Inn,0.020170658
aLHmX_Inn,0.088043141
aLHmX_Inn,0.085274712
aLHmX_Inn,0.037337927
aLHmX_Inn,0.163752456
aLHmX_Inn,0.087850559
aLHmX_Inn,0.062167929
aLHmX_Inn,-0.051829589
aLHmX_Inn,0.057093262
aLHmX_Inn,-0.137625313
