population,deltaProp_eclose
eInnX_Odd,0.087386364
eInnX_Odd,0.05725
eInnX_Odd,0.086833333
eInnX_Odd,0.09
eInnX_Odd,0.035888889
eInnX_Odd,0.044166667
eInnX_Odd,0.078333333
eInnX_Odd,0.074
eInnX_Odd,0.048214286
eInnX_Odd,0.047272727
eInnX_Odd,0.022045455
eInnX_Odd,0.069220779
eInnX_Odd,0.01725
eInnX_Odd,0.036388889
eInnX_Odd,0.060909091
eInnX_Odd,0.045833333
eInnX_Odd,0.049545455
eInnX_Odd,0.048272727
eInnX_Odd,0.045555556
eInnX_Odd,0.0365
eInnX_Odd,0.058333333
eInnX_Odd,0.071272727
eInnX_Odd,0.056111111
eInnX_Odd,0.043
eInnX_Odd,0.034343434
eInnX_Odd,0.057777778
eInnX_Odd,0.100555556
eInnX_Odd,0.042333333
eInnX_Odd,0.067272727
eInnX_Odd,0.023863636
eInnX_Odd,0.076888889
eInnX_Odd,0.056
eInnX_Odd,0.058333333
eInnX_Odd,0.033030303
eInnX_Odd,0.047818182
eInnX_Odd,0.060333333
eInnX_Odd,0.048545455
eInnX_Odd,0.032777778
eInnX_Odd,0.043166667
eInnX_Odd,0.08
eInnX_Odd,0.046636364
eInnX_Odd,0.074848485
eInnX_Odd,0.072727273
eInnX_Odd,0.032878788
eInnX_Odd,0.035666667
eInnX_Odd,0.070555556
eInnX_Odd,0.042
eInnX_Odd,0.053560606
eInnX_Odd,0.0425
eInnX_Odd,-0.003055556
eInnX_Odd,0.077444444
eInnX_Odd,0.078181818
eInnX_Odd,0.053333333
eInnX_Odd,0.046833333
eInnX_Odd,0.069242424
eInnX_Odd,0.065818182
eInnX_Odd,0.067818182
eInnX_Odd,0.000857143
eInnX_Odd,0.0245
eInnX_Odd,0.085
eInnX_Odd,0.044545455
eInnX_Odd,0.028666667
eInnX_Odd,0.078181818
eInnX_Odd,0.094545455
eInnX_Odd,0.038333333
eInnX_Odd,0.0285
eInnX_Odd,0.060416667
eInnX_Odd,0.0805
eInnX_Odd,0.015833333
eInnX_Odd,0.056363636
eInnX_Odd,0.057916667
eInnX_Odd,0.073409091
eInnX_Odd,0.0475
eInnX_Odd,0.036545455
eInnX_Odd,0.065113636
eInnX_Odd,0.059924242
eInnX_Odd,0.086868687
eInnX_Odd,0.051181818
eInnX_Odd,0.085454545
eInnX_Odd,0.027833333
eInnX_Odd,0.068166667
eInnX_Odd,0.052777778
eInnX_Odd,-0.012638889
eInnX_Odd,0.092272727
eInnX_Odd,0.002666667
eInnX_Odd,0.036909091
eInnX_Odd,0.098888889
eInnX_Odd,0.025
eInnX_Odd,0.055909091
eInnX_Odd,0.047727273
eInnX_Odd,0.054818182
eInnX_Odd,0.083333333
eInnX_Odd,0.05219697
eInnX_Odd,0.039166667
eInnX_Odd,0.018818182
eInnX_Odd,0.041818182
eInnX_Odd,0.096388889
eInnX_Odd,0.006565657
eInnX_Odd,0.07040404
eInnX_Odd,0.034636364
eInnX_Odd,0.061060606
eInnX_Odd,0.066
eInnX_Odd,0.102
eInnX_Odd,0.059242424
eInnX_Odd,0.03
eInnX_Odd,0.01
eInnX_Odd,0.06530303
eInnX_Odd,0.057045455
eInnX_Odd,0.093636364
eInnX_Odd,0.074
eInnX_Odd,0.050416667
eInnX_Odd,0.046893939
eInnX_Odd,0.086439394
eInnX_Odd,0.038333333
eInnX_Odd,0.027909091
eInnX_Odd,0.037222222
eInnX_Odd,0.062525253
eInnX_Odd,0.057
eInnX_Odd,0.043809524
eInnX_Odd,0.063888889
eInnX_Odd,0.072
eInnX_Odd,0.055064935
eInnX_Odd,0.022727273
eInnX_Odd,0.068454545
eInnX_Odd,0.08
eInnX_Odd,0.027777778
eInnX_Odd,0.065666667
eInnX_Odd,0.024772727
eInnX_Odd,0.037474747
eInnX_Odd,0.11020202
eInnX_Odd,0.078818182
eInnX_Odd,0.088833333
eInnX_Odd,0.023939394
eInnX_Odd,0.095454545
eInnX_Odd,0.060595238
eInnX_Odd,0.05
eInnX_Odd,0.060545455
eInnX_Odd,0.074155844
eInnX_Odd,0.047840909
eInnX_Odd,0.005090909
eInnX_Odd,0.052828283
eInnX_Odd,0.081833333
eInnX_Odd,0.0275
eInnX_Odd,0.057333333
eInnX_Odd,0.00625
eInnX_Odd,0.034444444
eInnX_Odd,0.095984848
eInnX_Odd,0.0425
eInnX_Odd,0.078611111
eInnX_Odd,0.051
eInnX_Odd,0.073454545
eInnX_Odd,0.060707071
eInnX_Odd,0.015959596
eInnX_Odd,0.072727273
eInnX_Odd,-0.01
eInnX_Odd,0.023
eInnX_Odd,0.089833333
eInnX_Odd,0.058
eInnX_Odd,0.071666667
eInnX_Odd,0.026
eInnX_Odd,0.0695
eInnX_Odd,0.080666667
eInnX_Odd,0.061
eInnX_Odd,0.019727273
eInnX_Odd,0.059454545
eInnX_Odd,0.021818182
eInnX_Odd,0.072444444
eInnX_Odd,0.050090909
eInnX_Odd,-0.004
eInnX_Odd,0.028909091
eInnX_Odd,0.065727273
eInnX_Odd,0.114166667
eInnX_Odd,0.061666667
eInnX_Odd,0.0525
eInnX_Odd,0.096944444
eInnX_Odd,0.069111111
eInnX_Odd,0.070833333
eInnX_Odd,0.020833333
eInnX_Odd,0.076666667
eInnX_Odd,0.043636364
eInnX_Odd,0.042159091
eInnX_Odd,0.043272727
eInnX_Odd,0.119
eInnX_Odd,0.063833333
eInnX_Odd,0.0205
eInnX_Odd,0.031666667
eInnX_Odd,0.046666667
eInnX_Odd,0.083181818
eInnX_Odd,0.022
eInnX_Odd,-0.002818182
eInnX_Odd,0.042828283
eInnX_Odd,0.073409091
eInnX_Odd,0.021666667
eInnX_Odd,0.063636364
eInnX_Odd,0.066136364
eInnX_Odd,0.068
eInnX_Odd,0.051545455
eInnX_Odd,0.04469697
eInnX_Odd,0.013777778
eInnX_Odd,0.058333333
eInnX_Odd,0.019191919
eInnX_Odd,0.040909091
eInnX_Odd,0.071742424
eInnX_Odd,0.0665
eInnX_Odd,0.068
eInnX_Odd,0.061818182
eInnX_Odd,0.055555556
eInnX_Odd,0.020833333
eInnX_Odd,0.040545455
eInnX_Odd,0.056111111
eInnX_Odd,0.045545455
eInnX_Odd,0.042545455
eInnX_Odd,0.076868687
eInnX_Odd,0.055
eInnX_Odd,0.043
eInnX_Odd,0.054166667
eInnX_Odd,0.027727273
eInnX_Odd,0.019
eInnX_Odd,0.038181818
eInnX_Odd,0.065833333
eInnX_Odd,0.071666667
eInnX_Odd,0.049393939
eInnX_Odd,0.047272727
eInnX_Odd,0.014166667
eInnX_Odd,0.066666667
eInnX_Odd,0.043166667
eInnX_Odd,0.032166667
eInnX_Odd,0.07375
eInnX_Odd,0.001727273
eInnX_Odd,0.043
eInnX_Odd,0.053181818
eInnX_Odd,0.030444444
eInnX_Odd,0.061818182
eInnX_Odd,0.049318182
eInnX_Odd,0.027777778
eInnX_Odd,0.079727273
eInnX_Odd,0.097777778
eInnX_Odd,0.013727273
eInnX_Odd,0.080833333
eInnX_Odd,0.074545455
eInnX_Odd,0.04
eInnX_Odd,0.00547619
eInnX_Odd,0.00775
eInnX_Odd,0.075454545
eInnX_Odd,0.045555556
eInnX_Odd,0.031454545
eInnX_Odd,0.025656566
eInnX_Odd,0.080444444
eInnX_Odd,0.032636364
eInnX_Odd,0.066590909
eInnX_Odd,0.078257576
eInnX_Odd,0.029909091
eInnX_Odd,0.026893939
eInnX_Odd,0.028787879
eInnX_Odd,0.066111111
eInnX_Odd,0
eInnX_Odd,0.034848485
eInnX_Odd,0.075363636
eInnX_Odd,0.08
eInnX_Odd,0.067
eInnX_Odd,0.038181818
eInnX_Odd,0.047666667
eInnX_Odd,0.077166667
eInnX_Odd,0.091
eInnX_Odd,0.115227273
eInnX_Odd,0.022045455
eInnX_Odd,-0.018
eInnX_Odd,0.049
eInnX_Odd,0.048333333
eInnX_Odd,0.08979798
eInnX_Odd,0.015833333
eInnX_Odd,0.073333333
eInnX_Odd,0.005272727
eInnX_Odd,0.048181818
eInnX_Odd,0.043636364
eInnX_Odd,0.049
eInnX_Odd,0.055454545
eInnX_Odd,0.0575
eInnX_Odd,0.063611111
eInnX_Odd,0.0525
eInnX_Odd,0.097979798
eInnX_Odd,0.035909091
eInnX_Odd,0.05219697
eInnX_Odd,0.075333333
eInnX_Odd,0.0095
eInnX_Odd,0.006857143
eInnX_Odd,0.065656566
eInnX_Odd,0.041818182
eInnX_Odd,0.07
eInnX_Odd,0.056666667
eInnX_Odd,0.055454545
eInnX_Odd,0.111818182
eInnX_Odd,0.048727273
eInnX_Odd,0.05
eInnX_Odd,0.046818182
eInnX_Odd,0.021136364
eInnX_Odd,0.0155
eInnX_Odd,0.07
eInnX_Odd,0.007878788
eInnX_Odd,0.04530303
eInnX_Odd,0.037833333
eInnX_Odd,0.053257576
eInnX_Odd,0.081439394
eInnX_Odd,0.085166667
eInnX_Odd,0.047222222
eInnX_Odd,0.069181818
eInnX_Odd,0.055227273
eInnX_Odd,0.049166667
eInnX_Odd,0.087
eInnX_Odd,0.002424242
eInnX_Odd,0.035050505
eInnX_Odd,0.048181818
eInnX_Odd,0.054040404
eInnX_Odd,0.045454545
eInnX_Odd,0.028
eInnX_Odd,0.0445
eInnX_Odd,0.092083333
eInnX_Odd,-0.008977273
eInnX_Odd,0.051363636
eInnX_Odd,0.084636364
eInnX_Odd,0.032424242
eInnX_Odd,0.0735
eInnX_Odd,0.041428571
eInnX_Odd,0.058333333
eInnX_Odd,0.069
eInnX_Odd,0.079545455
eInnX_Odd,0.036
eInnX_Odd,0.050833333
eInnX_Odd,0.049636364
eInnX_Odd,0.043560606
eInnX_Odd,0.061666667
eInnX_Odd,0.073333333
eInnX_Odd,0.05625
eInnX_Odd,0.054545455
eInnX_Odd,0.041818182
eInnX_Odd,0.022159091
eInnX_Odd,0.072525253
eInnX_Odd,0.065555556
eInnX_Odd,0.067083333
eInnX_Odd,0.076333333
eInnX_Odd,0.092272727
eInnX_Odd,0.03961039
eInnX_Odd,0.047454545
eInnX_Odd,0.051666667
eInnX_Odd,0.051666667
eInnX_Odd,0.056136364
eInnX_Odd,0.048383838
eInnX_Odd,0.05
eInnX_Odd,0.09
eInnX_Odd,0.046
eInnX_Odd,0.023434343
eInnX_Odd,0.129191919
eInnX_Odd,0.058888889
eInnX_Odd,0.079444444
eInnX_Odd,0.058833333
eInnX_Odd,0.102
eInnX_Odd,0.048282828
eInnX_Odd,0.053888889
eInnX_Odd,0.025833333
eInnX_Odd,0.069090909
eInnX_Odd,0.013
eInnX_Odd,0.042
eInnX_Odd,0.028787879
eInnX_Odd,0.062337662
eInnX_Odd,0.052828283
eInnX_Odd,0.041022727
eInnX_Odd,0.031363636
eInnX_Odd,0.006111111
eInnX_Odd,0.072727273
eInnX_Odd,0.045555556
eInnX_Odd,0.044636364
eInnX_Odd,0.082727273
eInnX_Odd,0.085959596
eInnX_Odd,0.058333333
eInnX_Odd,0.065
eInnX_Odd,0.049393939
eInnX_Odd,0.053909091
eInnX_Odd,0.052
eInnX_Odd,0.110454545
eInnX_Odd,0.03625
eInnX_Odd,0.070909091
eInnX_Odd,0.06
eInnX_Odd,0.052
eInnX_Odd,0.026090909
eInnX_Odd,0.058333333
eInnX_Odd,0.0615
eInnX_Odd,0.019444444
eInnX_Odd,0.037777778
eInnX_Odd,0.036727273
eInnX_Odd,0.112454545
eInnX_Odd,0.030909091
eInnX_Odd,0.073333333
eInnX_Odd,0.025454545
eInnX_Odd,0.015333333
eInnX_Odd,0.056464646
eInnX_Odd,0.100090909
eInnX_Odd,0.046363636
eInnX_Odd,0.083888889
eInnX_Odd,0.074166667
eInnX_Odd,0.074545455
eInnX_Odd,0.050984848
eInnX_Odd,0.061590909
eInnX_Odd,0.016363636
eInnX_Odd,0.081388889
eInnX_Odd,0.042181818
eInnX_Odd,0.054272727
eInnX_Odd,0.031545455
eInnX_Odd,0.047777778
eInnX_Odd,0.033571429
eInnX_Odd,0.011969697
eInnX_Odd,0.028272727
eInnX_Odd,0.041717172
eInnX_Odd,0.052
eInnX_Odd,0.095
eInnX_Odd,0.033636364
eInnX_Odd,0.087676768
eInnX_Odd,0.048666667
eInnX_Odd,0.061818182
eInnX_Odd,0.057363636
eInnX_Odd,0.083181818
eInnX_Odd,0.056555556
eInnX_Odd,0.039181818
eInnX_Odd,0.065757576
eInnX_Odd,0.0535
eInnX_Odd,0.040378788
eInnX_Odd,0.049318182
eInnX_Odd,0.066
eInnX_Odd,0.085151515
eInnX_Odd,0.0495
eInnX_Odd,0.004141414
eInnX_Odd,0.097474747
eInnX_Odd,0.081388889
eInnX_Odd,0.059
eInnX_Odd,0.089090909
eInnX_Odd,0.045454545
eInnX_Odd,0.048686869
eInnX_Odd,0.027272727
eInnX_Odd,0.011666667
eInnX_Odd,0.017575758
eInnX_Odd,0.001
eInnX_Odd,0.077
eInnX_Odd,0.078282828
eInnX_Odd,0.063833333
eInnX_Odd,0.033636364
eInnX_Odd,0.062727273
eInnX_Odd,0.041833333
eInnX_Odd,0.028333333
eInnX_Odd,0.066969697
eInnX_Odd,0.046363636
eInnX_Odd,0.075666667
eInnX_Odd,0.076022727
eInnX_Odd,0.1085
eInnX_Odd,0.04375
eInnX_Odd,0.068585859
eInnX_Odd,0.041666667
eInnX_Odd,0.060636364
eInnX_Odd,0.034
eInnX_Odd,0.019727273
eInnX_Odd,0.016666667
eInnX_Odd,0.060909091
eInnX_Odd,0.018409091
eInnX_Odd,0.044040404
eInnX_Odd,0.062
eInnX_Odd,0.022424242
eInnX_Odd,0.094545455
eInnX_Odd,0.067
eInnX_Odd,0.046969697
eInnX_Odd,0.047474747
eInnX_Odd,0.050151515
eInnX_Odd,0.054469697
eInnX_Odd,0.064363636
eInnX_Odd,0.078181818
eInnX_Odd,0.049666667
eInnX_Odd,0.060568182
eInnX_Odd,0.097272727
eInnX_Odd,0.040909091
eInnX_Odd,0.0695
eInnX_Odd,0.022121212
eInnX_Odd,0.049181818
eInnX_Odd,0.038363636
eInnX_Odd,0.057272727
eInnX_Odd,0.020090909
eInnX_Odd,0.079444444
eInnX_Odd,0.049886364
eInnX_Odd,-0.003333333
eInnX_Odd,0.082916667
eInnX_Odd,0.039
eInnX_Odd,0.065454545
eInnX_Odd,0.034166667
eInnX_Odd,0.062380952
eInnX_Odd,0.105666667
eInnX_Odd,0.110444444
eInnX_Odd,0.0525
eInnX_Odd,0.052090909
eInnX_Odd,0.001590909
eInnX_Odd,0.116944444
eInnX_Odd,0.075166667
eInnX_Odd,0.095
eInnX_Odd,0.040555556
eInnX_Odd,0.075
eInnX_Odd,0.040075758
eInnX_Odd,0.043888889
eInnX_Odd,0.053
eInnX_Odd,0.090555556
eInnX_Odd,0.051181818
eInnX_Odd,0.029090909
eInnX_Odd,0.034090909
eInnX_Odd,0.056
eInnX_Odd,0.040227273
eInnX_Odd,0.056363636
eInnX_Odd,0.051666667
eInnX_Odd,0.09125
eInnX_Odd,0.063
eInnX_Odd,0.061333333
eInnX_Odd,0.071818182
eInnX_Odd,0.013030303
eInnX_Odd,0.076909091
eInnX_Odd,0.10030303
eInnX_Odd,0.030545455
eInnX_Odd,0.009772727
eInnX_Odd,0.056
eInnX_Odd,0.070378788
eInnX_Odd,0.015090909
eInnX_Odd,0.067363636
eInnX_Odd,0.100666667
eInnX_Odd,0.0775
eInnX_Odd,0.042651515
eInnX_Odd,0.026166667
eInnX_Odd,0.045
eInnX_Odd,0.034444444
eInnX_Odd,0.047676768
eInnX_Odd,0.036
eInnX_Odd,0.055090909
eInnX_Odd,0.056212121
eInnX_Odd,0.07425
eInnX_Odd,0.049636364
eInnX_Odd,0.055378788
eInnX_Odd,0.039166667
eInnX_Odd,0.018666667
eInnX_Odd,0.074111111
eInnX_Odd,0.0525
eInnX_Odd,0.0775
eInnX_Odd,0.022166667
eInnX_Odd,0.103545455
eInnX_Odd,0.045681818
eInnX_Odd,0.035
eInnX_Odd,0.075454545
eInnX_Odd,0.046666667
eInnX_Odd,0.059166667
eInnX_Odd,0.039090909
eInnX_Odd,0.016666667
eInnX_Odd,0.060227273
eInnX_Odd,0.019545455
eInnX_Odd,0.042916667
eInnX_Odd,0.079431818
eInnX_Odd,0.04
eInnX_Odd,0.046287879
eInnX_Odd,0.021666667
eInnX_Odd,0.033333333
eInnX_Odd,0.065454545
eInnX_Odd,0.093787879
eInnX_Odd,0.062
eInnX_Odd,0.068560606
eInnX_Odd,0.011181818
eInnX_Odd,-0.002222222
eInnX_Odd,0.039015152
eInnX_Odd,0.01075
eInnX_Odd,0.015
eInnX_Odd,0.0705
eInnX_Odd,0.107272727
eInnX_Odd,0.1005
eInnX_Odd,0.067
eInnX_Odd,0.072828283
eInnX_Odd,0.038686869
eInnX_Odd,0.080545455
eInnX_Odd,0.001785714
eInnX_Odd,0.032424242
eInnX_Odd,0.070545455
eInnX_Odd,0.069545455
eInnX_Odd,0.074444444
eInnX_Odd,0.066272727
eInnX_Odd,0.034166667
eInnX_Odd,-0.007777778
eInnX_Odd,0.02
eInnX_Odd,0.00425
eInnX_Odd,0.045833333
eInnX_Odd,0.054833333
eInnX_Odd,0.062777778
eInnX_Odd,0.076
eInnX_Odd,0.045818182
eInnX_Odd,0.0325
eInnX_Odd,0.049166667
eInnX_Odd,0.025
eInnX_Odd,0.053727273
eInnX_Odd,0.081388889
eInnX_Odd,0.08
eInnX_Odd,0.022222222
eInnX_Odd,0.037
eInnX_Odd,-0.003116883
eInnX_Odd,0.043636364
eInnX_Odd,0.062467532
eInnX_Odd,0.021414141
eInnX_Odd,0.087818182
eInnX_Odd,0.0125
eInnX_Odd,0.068555556
eInnX_Odd,0.046272727
eInnX_Odd,0.069166667
eInnX_Odd,0.071555556
eInnX_Odd,0.076111111
eInnX_Odd,0.086212121
eInnX_Odd,0.065333333
eInnX_Odd,0.038585859
eInnX_Odd,0.043454545
eInnX_Odd,0.055833333
eInnX_Odd,0.039454545
eInnX_Odd,0.067373737
eInnX_Odd,0.061919192
eInnX_Odd,0.0305
eInnX_Odd,0.026833333
eInnX_Odd,0.054444444
eInnX_Odd,0.091893939
eInnX_Odd,0.0635
eInnX_Odd,0.071272727
eInnX_Odd,0.023787879
eInnX_Odd,0.021666667
eInnX_Odd,0.032181818
eInnX_Odd,0.079272727
eInnX_Odd,0.088333333
eInnX_Odd,0.0875
eInnX_Odd,0.068833333
eInnX_Odd,0.053666667
eInnX_Odd,0.073712121
eInnX_Odd,0.094015152
eInnX_Odd,0.059636364
eInnX_Odd,0.064545455
eInnX_Odd,0.051111111
eInnX_Odd,0.055
eInnX_Odd,0.031666667
eInnX_Odd,0.096222222
eInnX_Odd,0.063636364
eInnX_Odd,0.052727273
eInnX_Odd,0.022727273
eInnX_Odd,0.068333333
eInnX_Odd,0.044166667
eInnX_Odd,0.06030303
eInnX_Odd,0.057222222
eInnX_Odd,0.029431818
eInnX_Odd,0.009444444
eInnX_Odd,0.037348485
eInnX_Odd,0.089292929
eInnX_Odd,0.073
eInnX_Odd,0.03625
eInnX_Odd,0.009090909
eInnX_Odd,0.089636364
eInnX_Odd,0.0475
eInnX_Odd,0.0775
eInnX_Odd,0.060909091
eInnX_Odd,0.059454545
eInnX_Odd,0.101313131
eInnX_Odd,0.022727273
eInnX_Odd,0.093434343
eInnX_Odd,0.064545455
eInnX_Odd,0.071166667
eInnX_Odd,0.035277778
eInnX_Odd,0.078181818
eInnX_Odd,0.046833333
eInnX_Odd,0.021636364
eInnX_Odd,0.046666667
eInnX_Odd,0.040818182
eInnX_Odd,0.065833333
eInnX_Odd,0.078166667
eInnX_Odd,0.045
eInnX_Odd,0.048333333
eInnX_Odd,0.044666667
eInnX_Odd,0.057444444
eInnX_Odd,0.089393939
eInnX_Odd,0.0925
eInnX_Odd,0.027954545
eInnX_Odd,0.030681818
eInnX_Odd,0.062777778
eInnX_Odd,0.045378788
eInnX_Odd,0.089090909
eInnX_Odd,0.064444444
eInnX_Odd,0.072386364
eInnX_Odd,0.053272727
eInnX_Odd,0.013636364
eInnX_Odd,0.079090909
eInnX_Odd,0.048333333
eInnX_Odd,0.0835
eInnX_Odd,0.049833333
eInnX_Odd,0.068272727
eInnX_Odd,0.070909091
eInnX_Odd,0.044
eInnX_Odd,0.109772727
eInnX_Odd,0.027222222
eInnX_Odd,0.092
eInnX_Odd,0.026666667
eInnX_Odd,0.021363636
eInnX_Odd,0.046272727
eInnX_Odd,0.029166667
eInnX_Odd,0.041111111
eInnX_Odd,0.061727273
eInnX_Odd,0.045181818
eInnX_Odd,0.024
eInnX_Odd,0.113428571
eInnX_Odd,0.080779221
eInnX_Odd,0.007666667
eInnX_Odd,0.05
eInnX_Odd,0.057
eInnX_Odd,0.031833333
eInnX_Odd,0.046388889
eInnX_Odd,0.035530303
eInnX_Odd,0.013
eInnX_Odd,0.043232323
eInnX_Odd,0.052424242
eInnX_Odd,0.046181818
eInnX_Odd,0.042272727
eInnX_Odd,0.050555556
eInnX_Odd,0.046111111
eInnX_Odd,0.060545455
eInnX_Odd,0.1
eInnX_Odd,0.049888889
eInnX_Odd,0.083
eInnX_Odd,0.055555556
eInnX_Odd,0.0485
eInnX_Odd,0.043166667
eInnX_Odd,0.058636364
eInnX_Odd,0.052121212
eInnX_Odd,0.063833333
eInnX_Odd,0.05
eInnX_Odd,0.075454545
eInnX_Odd,0.026022727
eInnX_Odd,0.108106061
eInnX_Odd,0.047
eInnX_Odd,0.074
eInnX_Odd,0.100833333
eInnX_Odd,0.066363636
eInnX_Odd,0.072727273
eInnX_Odd,0.04625
eInnX_Odd,0.041818182
eInnX_Odd,0.052626263
eInnX_Odd,0.040075758
eInnX_Odd,0.020555556
eInnX_Odd,0.072222222
eInnX_Odd,0.055
eInnX_Odd,0.05975
eInnX_Odd,0.030909091
eInnX_Odd,0.032727273
eInnX_Odd,0.043295455
eInnX_Odd,0.026
eInnX_Odd,0.059166667
eInnX_Odd,0.008857143
eInnX_Odd,0.021181818
eInnX_Odd,0.051313131
eInnX_Odd,0.068833333
eInnX_Odd,0.051909091
eInnX_Odd,0.083
eInnX_Odd,0.100818182
eInnX_Odd,0.047
eInnX_Odd,0.032272727
eInnX_Odd,0.057954545
eInnX_Odd,0.084090909
eInnX_Odd,0.088833333
eInnX_Odd,0.073454545
eInnX_Odd,0.079090909
eInnX_Odd,0.037454545
eInnX_Odd,0.050909091
eInnX_Odd,0.063888889
eInnX_Odd,0.059
eInnX_Odd,0.021717172
eInnX_Odd,0.05
eInnX_Odd,0.072727273
eInnX_Odd,0.081111111
eInnX_Odd,0.015833333
eInnX_Odd,0.067083333
eInnX_Odd,0.069204545
eInnX_Odd,0.025555556
eInnX_Odd,0.047916667
eInnX_Odd,0.0365
eInnX_Odd,0.058454545
eInnX_Odd,0.062636364
eInnX_Odd,0.049621212
eInnX_Odd,0.043
eInnX_Odd,0.02
eInnX_Odd,0.045238095
eInnX_Odd,0.061727273
eInnX_Odd,0.054181818
eInnX_Odd,0.022181818
eInnX_Odd,0.041166667
eInnX_Odd,-0.005
eInnX_Odd,0.055666667
eInnX_Odd,0.037727273
eInnX_Odd,0.052
eInnX_Odd,0.095454545
eInnX_Odd,0.04
eInnX_Odd,0.070363636
eInnX_Odd,0.077333333
eInnX_Odd,0.064818182
eInnX_Odd,0.037272727
eInnX_Odd,0.046363636
eInnX_Odd,0.030818182
eInnX_Odd,0.072454545
eInnX_Odd,0.045227273
eInnX_Odd,0.09125
eInnX_Odd,0.053888889
eInnX_Odd,0.06
eInnX_Odd,0.043
eInnX_Odd,0.080777778
eInnX_Odd,0.04
eInnX_Odd,0.031363636
eInnX_Odd,0.079166667
eInnX_Odd,0.039909091
eInnX_Odd,0.029444444
eInnX_Odd,0.029090909
eInnX_Odd,0.035
eInnX_Odd,0.051818182
eInnX_Odd,0.082626263
eInnX_Odd,0.061704545
eInnX_Odd,0.02020202
eInnX_Odd,0.063636364
eInnX_Odd,0.086555556
eInnX_Odd,0.027373737
eInnX_Odd,0.01
eInnX_Odd,0.004204545
eInnX_Odd,0.063636364
eInnX_Odd,0.036212121
eInnX_Odd,0.102727273
eInnX_Odd,0.022727273
eInnX_Odd,0.006
eInnX_Odd,0.048333333
eInnX_Odd,0.083333333
eInnX_Odd,0.093232323
eInnX_Odd,0.020333333
eInnX_Odd,0.047840909
eInnX_Odd,0.044772727
eInnX_Odd,0.050378788
eInnX_Odd,0.109090909
eInnX_Odd,0.037727273
eInnX_Odd,0.051944444
eInnX_Odd,0.065
eInnX_Odd,0.083939394
eInnX_Odd,0.049818182
eInnX_Odd,0.0195
eInnX_Odd,0.081
eInnX_Odd,0.021022727
eInnX_Odd,0.020909091
eInnX_Odd,0.094166667
eInnX_Odd,0.02975
eInnX_Odd,0.094363636
eInnX_Odd,0.042613636
eInnX_Odd,0.024454545
eInnX_Odd,0.0675
eInnX_Odd,0.068181818
eInnX_Odd,0.067777778
eInnX_Odd,0.096363636
eInnX_Odd,0.079
eInnX_Odd,0.062166667
eInnX_Odd,0.063
eInnX_Odd,0.0675
eInnX_Odd,0.043909091
eInnX_Odd,0.029166667
eInnX_Odd,0.054545455
eInnX_Odd,0.014166667
eInnX_Odd,0.051454545
eInnX_Odd,0.002575758
eInnX_Odd,0.055075758
eInnX_Odd,0.034555556
eInnX_Odd,0.043090909
eInnX_Odd,0.056666667
eInnX_Odd,0.060833333
eInnX_Odd,0.074545455
eInnX_Odd,0.054242424
eInnX_Odd,0.049015152
eInnX_Odd,0.030075758
eInnX_Odd,0.0935
eInnX_Odd,0.025833333
eInnX_Odd,0.083909091
eInnX_Odd,0.079909091
eInnX_Odd,0.057727273
eInnX_Odd,0.096
eInnX_Odd,0.064166667
eInnX_Odd,0.069666667
eInnX_Odd,0.041818182
eInnX_Odd,0.04625
eInnX_Odd,0.051666667
eInnX_Odd,0.054444444
eInnX_Odd,0.065545455
eInnX_Odd,0.044818182
eInnX_Odd,0.062272727
eInnX_Odd,0.035111111
eInnX_Odd,0.081
eInnX_Odd,-0.004949495
eInnX_Odd,0.092111111
eInnX_Odd,0.081181818
eInnX_Odd,0.091717172
eInnX_Odd,0.044772727
eInnX_Odd,0.038111111
eInnX_Odd,0.048
eInnX_Odd,0.007878788
eInnX_Odd,0.054545455
eInnX_Odd,0.004015152
eInnX_Odd,0.051
eInnX_Odd,0.074
eInnX_Odd,0.052121212
eInnX_Odd,0.081888889
eInnX_Odd,0.002090909
eInnX_Odd,0.067651515
eInnX_Odd,0.058257576
eInnX_Odd,0.025833333
eInnX_Odd,0.057
eInnX_Odd,0.072
eInnX_Odd,0.050227273
eInnX_Odd,0.055833333
eInnX_Odd,0.045727273
eInnX_Odd,0.056
eInnX_Odd,0.071111111
eInnX_Odd,0.071181818
eInnX_Odd,0.059166667
eInnX_Odd,0.067532468
eInnX_Odd,0.029772727
eInnX_Odd,0.064727273
eInnX_Odd,0.086363636
eInnX_Odd,0.064949495
eInnX_Odd,0.090090909
eInnX_Odd,0.079
eInnX_Odd,0.062878788
eInnX_Odd,0.060909091
eInnX_Odd,0.057272727
eInnX_Odd,0.018030303
eInnX_Odd,0.021818182
eInnX_Odd,0.036515152
eInnX_Odd,0.000909091
eInnX_Odd,0.022166667
eInnX_Odd,0.122727273
eInnX_Odd,0.062833333
eInnX_Odd,0.069772727
eInnX_Odd,0.071111111
eInnX_Odd,0.042777778
eInnX_Odd,0.079318182
eInnX_Odd,0.066363636
eInnX_Odd,-0.017272727
eInnX_Odd,0.074166667
eInnX_Odd,0.032
eInnX_Odd,0.037363636
eInnX_Odd,-0.001142857
eInnX_Odd,0.03875
eInnX_Odd,0.067
eInnX_Odd,0.080888889
eInnX_Odd,0.05
eInnX_Odd,0.046
eInnX_Odd,0.044166667
eInnX_Odd,0.075272727
eInnX_Odd,0.082545455
